,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
143,Mon Jan 20 22:52:08 +0000 2020,1219392192587816960,1219392192587816960,@SarahAWalker @john_t_ormerod @Sydney_Uni Thanks Sarah! ☺️ I hope everything is going well in your studies!,False,"[42, 107]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193655634885837e+18,1219365563488583680,93390933.0,93390933,SarahAWalker,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'SarahAWalker', 'name': 'Sarah Ann Walker', 'id': 93390933, 'id_str': '93390933', 'indices': [0, 13]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [14, 29]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [30, 41]}]",[],en,recent,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,"[{'url': 'https://t.co/mB23fmjOxn', 'expanded_url': 'http://sarahromanes.github.io', 'display_url': 'sarahromanes.github.io', 'indices': [0, 23]}]",[],False,1835,231,20,Mon Jan 04 06:17:16 +0000 2016,11353,,,True,False,1394,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_banners/4707372193/1561959190,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Mon Jan 20 22:51:43 +0000 2020,1219392085653983233,1219392085653983233,@nerdrusty @john_t_ormerod @Sydney_Uni Thanks Alyce ♥️♥️♥️,False,"[39, 58]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193744108108718e+18,1219374410810871809,9.380105293222994e+17,938010529322299392,nerdrusty,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'nerdrusty', 'name': 'Alyce Russell', 'id': 938010529322299392, 'id_str': '938010529322299392', 'indices': [0, 10]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [11, 26]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [27, 38]}]",[],en,recent,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,"[{'url': 'https://t.co/mB23fmjOxn', 'expanded_url': 'http://sarahromanes.github.io', 'display_url': 'sarahromanes.github.io', 'indices': [0, 23]}]",[],False,1835,231,20,Mon Jan 04 06:17:16 +0000 2016,11353,,,True,False,1394,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_banners/4707372193/1561959190,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Mon Jan 20 22:51:31 +0000 2020,1219392036580626432,1219392036580626432,@iamsikasote @john_t_ormerod @Sydney_Uni Thank you!,False,"[41, 51]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193782381469123e+18,1219378238146912262,227981493.0,227981493,iamsikasote,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'iamsikasote', 'name': 'Claytone Sikasote', 'id': 227981493, 'id_str': '227981493', 'indices': [0, 12]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [13, 28]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [29, 40]}]",[],en,recent,4707372193,4707372193,Sarah Romanes,sarah_romanes,"Sydney, New South Wales","Data Scientist | #rstats | Coriander hater, cat-fanatic 🐾",https://t.co/mB23fmjOxn,"[{'url': 'https://t.co/mB23fmjOxn', 'expanded_url': 'http://sarahromanes.github.io', 'display_url': 'sarahromanes.github.io', 'indices': [0, 23]}]",[],False,1835,231,20,Mon Jan 04 06:17:16 +0000 2016,11353,,,True,False,1394,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_images/1208233181754691585/2nH8T9_2_normal.jpg,https://pbs.twimg.com/profile_banners/4707372193/1561959190,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Mon Jan 20 22:48:29 +0000 2020,1219391272349093889,1219391272349093889,@Viv_Reiner @Sydney_Science @Sydney_Uni Thanks and credit to @strom_m who recommended Prof Geordie Williamson - youngest living fellow of @royalsociety 🙏 (and a lovely guy),False,"[40, 172]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219387390856315e+18,1219387390856314881,304963314.0,304963314,Viv_Reiner,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'Viv_Reiner', 'name': 'Vivienne Reiner', 'id': 304963314, 'id_str': '304963314', 'indices': [0, 11]}, {'screen_name': 'Sydney_Science', 'name': 'Sydney Science', 'id': 1963897189, 'id_str': '1963897189', 'indices': [12, 27]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [28, 39]}, {'screen_name': 'strom_m', 'name': 'Marcus Strom', 'id': 28107275, 'id_str': '28107275', 'indices': [61, 69]}, {'screen_name': 'royalsociety', 'name': 'The Royal Society', 'id': 28567809, 'id_str': '28567809', 'indices': [138, 151]}]",[],en,recent,263481285,263481285,Katie Booth,Kate_Booth8,Sydney,"Media & PR Adviser @Sydney_Uni but I also tweet about politics, books and my dogs. Views my own. RTs ≠ endorsements",https://t.co/SpxxdwENIJ,"[{'url': 'https://t.co/SpxxdwENIJ', 'expanded_url': 'https://www.linkedin.com/in/katie-booth-50729831/', 'display_url': 'linkedin.com/in/katie-booth…', 'indices': [0, 23]}]",[],False,509,1693,1,Thu Mar 10 03:36:51 +0000 2011,3494,,,True,False,985,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/1154582850324160513/CrKT5V8A_normal.jpg,https://pbs.twimg.com/profile_images/1154582850324160513/CrKT5V8A_normal.jpg,https://pbs.twimg.com/profile_banners/263481285/1527077251,FF691F,FFFFFF,252429,751775,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Mon Jan 20 21:56:41 +0000 2020,1219378238146912262,1219378238146912262,@sarah_romanes @john_t_ormerod @Sydney_Uni Congratulations 🎉,False,"[43, 60]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190824754580685e+18,1219082475458068480,4707372193.0,4707372193,sarah_romanes,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'sarah_romanes', 'name': 'Sarah Romanes', 'id': 4707372193, 'id_str': '4707372193', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,227981493,227981493,Claytone Sikasote,iamsikasote,Lusaka,MS. student @ African Masters of Machine Intelligence. Research Fellow @UnzaOfficial. Husband to @NizaRudy & father to Ayanda. Machine Intelligence 👨🏽‍💻,https://t.co/69Xn7Ow8iX,"[{'url': 'https://t.co/69Xn7Ow8iX', 'expanded_url': 'https://sites.google.com/cs.unza.zm/csikasote', 'display_url': 'sites.google.com/cs.unza.zm/csi…', 'indices': [0, 23]}]",[],False,212,551,4,Sat Dec 18 11:11:31 +0000 2010,2829,,,True,False,919,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/890279849352474628/UsiflKq0_normal.jpg,https://pbs.twimg.com/profile_images/890279849352474628/UsiflKq0_normal.jpg,https://pbs.twimg.com/profile_banners/227981493/1549580462,FF0000,FFFFFF,7AC3EE,3D1957,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Mon Jan 20 16:57:29 +0000 2020,1219302942160969731,1219302942160969731,"@MACS1258 @LisaPrassack @CultivianSBX @Sydney_Uni Good point, the timeframe with which the margin is cannibalized can vary, you’re correct this is a sweet spot where it’s is definitely beneficial 

The arbitrage we all try to milk.",False,"[50, 231]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193024383285084e+18,1219302438328508418,7.69591914412802e+17,769591914412802048,MACS1258,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MACS1258', 'name': 'Morgan Ag Consulting', 'id': 769591914412802048, 'id_str': '769591914412802048', 'indices': [0, 9]}, {'screen_name': 'LisaPrassack', 'name': 'Lisa Prassack', 'id': 229922965, 'id_str': '229922965', 'indices': [10, 23]}, {'screen_name': 'CultivianSBX', 'name': 'Cultivian Sandbox', 'id': 387478067, 'id_str': '387478067', 'indices': [24, 37]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [38, 49]}]",[],en,recent,35210888,35210888,Jerod T. McDaniel,jerodmcdaniel,"Texhoma, OK","Full time husband, father, farmer, rancher. Commodities, comedy, and kids. '99 OSU alum, Ansi and Ag Econ - go pokes.",https://t.co/ihAKcaXD5W,"[{'url': 'https://t.co/ihAKcaXD5W', 'expanded_url': 'http://aguncensored.libsyn.com/', 'display_url': 'aguncensored.libsyn.com', 'indices': [0, 23]}]",[],False,17765,10277,227,Sat Apr 25 13:30:55 +0000 2009,110498,,,False,False,90207,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/921559087187456000/27WOwyy__normal.jpg,https://pbs.twimg.com/profile_images/921559087187456000/27WOwyy__normal.jpg,https://pbs.twimg.com/profile_banners/35210888/1388948992,ABB8C2,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Mon Jan 20 14:34:32 +0000 2020,1219266966919286787,1219266966919286787,@sarah_romanes @john_t_ormerod @Sydney_Uni Congratulations,False,"[43, 58]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2190824754580685e+18,1219082475458068480,4707372193.0,4707372193,sarah_romanes,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'sarah_romanes', 'name': 'Sarah Romanes', 'id': 4707372193, 'id_str': '4707372193', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,857530568,857530568,Anshu Pandey,anshuspandey,"Surat, India","A Machine Learning Consultant, work on IOT, Data Science solutions.",https://t.co/rxc9iLSvdy,"[{'url': 'https://t.co/rxc9iLSvdy', 'expanded_url': 'http://www.anshupandey.com', 'display_url': 'anshupandey.com', 'indices': [0, 23]}]",[],False,165,205,1,Tue Oct 02 05:26:53 +0000 2012,480,,,True,False,1514,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/682081938174119936/n098GO1Z_normal.jpg,https://pbs.twimg.com/profile_images/682081938174119936/n098GO1Z_normal.jpg,https://pbs.twimg.com/profile_banners/857530568/1447697247,0099CC,FFF8AD,F6FFD1,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Mon Jan 20 11:22:19 +0000 2020,1219218596217274368,1219218596217274368,@Elllsee @Sydney_Uni @climatecouncil Very sad and tragic pictures.,False,"[37, 66]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219217640872272e+18,1219217640872271873,49465656.0,49465656,Elllsee,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Elllsee', 'name': 'Leanne Coleman', 'id': 49465656, 'id_str': '49465656', 'indices': [0, 8]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [9, 20]}, {'screen_name': 'climatecouncil', 'name': 'Climate Council', 'id': 1892683062, 'id_str': '1892683062', 'indices': [21, 36]}]",[],en,recent,237935921,237935921,Prof Bronwyn Hemsley,BronwynHemsley,"Ultimo, Sydney","Professor of Speech Pathology, @goshspeech Discipline Lead | @HospitalTalkApp | Admins  @WeSpeechies | #AugComm #Dysphagia Wandering mazily #SpeakUp4CommRights",https://t.co/gdcRjxb05A,"[{'url': 'https://t.co/gdcRjxb05A', 'expanded_url': 'https://safetycatchproject.net/blog/', 'display_url': 'safetycatchproject.net/blog/', 'indices': [0, 23]}]",[],False,9131,5444,431,Fri Jan 14 00:10:58 +0000 2011,28588,,,True,True,113981,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,True,http://pbs.twimg.com/profile_images/1117341447844319233/i4xCPnJo_normal.jpg,https://pbs.twimg.com/profile_images/1117341447844319233/i4xCPnJo_normal.jpg,https://pbs.twimg.com/profile_banners/237935921/1568033461,FF3300,FFFFFF,A0C5C7,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Mon Jan 20 11:01:58 +0000 2020,1219213472010919943,1219213472010919943,@sarah_romanes @john_t_ormerod @Sydney_Uni Woohooo!!! Congrats :D,False,"[43, 65]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190824754580685e+18,1219082475458068480,4707372193.0,4707372193,sarah_romanes,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'sarah_romanes', 'name': 'Sarah Romanes', 'id': 4707372193, 'id_str': '4707372193', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,823355925444427776,823355925444427776,Laura Cartwright,TweetsbyLC,Australia,"| PhD Candidate at University of Wollongong | I'm one of those strange people who enjoys mathematics & statistics. I have a degree in it, trying to get another!",,,[],False,87,362,0,Mon Jan 23 02:25:24 +0000 2017,396,,,False,False,203,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/829914429516976128/3eemRVRY_normal.jpg,https://pbs.twimg.com/profile_images/829914429516976128/3eemRVRY_normal.jpg,https://pbs.twimg.com/profile_banners/823355925444427776/1573993233,91D2FA,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Mon Jan 20 10:26:02 +0000 2020,1219204431121547265,1219204431121547265,@SBronitt @Duncanivison @SydneyLawSchool @stpaulscollsyd @Sydney_Uni Thanks for the invite Simon! Always good to listen to the new boss.,False,"[69, 136]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2191971279282954e+18,1219197127928295426,1.0371904204161475e+18,1037190420416147456,SBronitt,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'SBronitt', 'name': 'Simon Bronitt', 'id': 1037190420416147456, 'id_str': '1037190420416147456', 'indices': [0, 9]}, {'screen_name': 'Duncanivison', 'name': 'Duncan Ivison', 'id': 545035192, 'id_str': '545035192', 'indices': [10, 23]}, {'screen_name': 'SydneyLawSchool', 'name': 'Sydney Law School', 'id': 45711786, 'id_str': '45711786', 'indices': [24, 40]}, {'screen_name': 'stpaulscollsyd', 'name': ""St Paul's College"", 'id': 704819201827958785, 'id_str': '704819201827958785', 'indices': [41, 56]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [57, 68]}]",[],en,recent,59228383,59228383,Katie Moore,ThisKatieMoore,Sydney ,Wiradjuri. Championing Research Excellence & MBA student @sydney_uni. Loving People. Fighting for Social Justice. Sports Tragic. ✞=♥,,,[],False,270,638,0,Wed Jul 22 19:50:37 +0000 2009,1479,,,True,False,701,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/918802901266456576/nJ0MLEnb_normal.jpg,https://pbs.twimg.com/profile_images/918802901266456576/nJ0MLEnb_normal.jpg,https://pbs.twimg.com/profile_banners/59228383/1552545401,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,0073b76548e5984f,https://api.twitter.com/1.1/geo/id/0073b76548e5984f.json,city,Sydney,"Sydney, New South Wales",AU,Australia,[],Polygon,"[[[150.520928608, -34.1183470085], [151.343020992, -34.1183470085], [151.343020992, -33.578140996], [150.520928608, -33.578140996]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Mon Jan 20 10:04:01 +0000 2020,1219198891284779009,1219198891284779009,@sarah_romanes @john_t_ormerod @Sydney_Uni Well done Sarah. I’m doing PhD in animal science area but very interested in data analysis and statistic. Your topic sounds so cool and interesting,False,"[43, 190]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190824754580685e+18,1219082475458068480,4707372193.0,4707372193,sarah_romanes,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'sarah_romanes', 'name': 'Sarah Romanes', 'id': 4707372193, 'id_str': '4707372193', 'indices': [0, 14]}, {'screen_name': 'john_t_ormerod', 'name': 'John Ormerod', 'id': 884253117251858432, 'id_str': '884253117251858432', 'indices': [15, 30]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [31, 42]}]",[],en,recent,799573129848909824,799573129848909824,Fazel,FazelAlms,"Melbourne, Victoria",PhD candidate in Animal Science,,,[],False,20,144,0,Fri Nov 18 11:21:04 +0000 2016,30,,,False,False,3,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1134089499439329281/8iIlyADU_normal.jpg,https://pbs.twimg.com/profile_images/1134089499439329281/8iIlyADU_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Mon Jan 20 09:57:01 +0000 2020,1219197127928295426,1219197127928295426,"@Duncanivison @SydneyLawSchool @stpaulscollsyd @Sydney_Uni Thank you Duncan for your stimulating talk exploring the boundaries of science and humanities, and the wonderful Q&amp;A and continued conversations over dinner and on the rooftop terrace  Great work student teams and mentors #inspiringlegalminds.",False,"[59, 306]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2191916797285376e+18,1219191679728537601,545035192.0,545035192,Duncanivison,,,,,False,0,7,False,False,en,"[{'text': 'inspiringlegalminds', 'indices': [285, 305]}]",[],"[{'screen_name': 'Duncanivison', 'name': 'Duncan Ivison', 'id': 545035192, 'id_str': '545035192', 'indices': [0, 13]}, {'screen_name': 'SydneyLawSchool', 'name': 'Sydney Law School', 'id': 45711786, 'id_str': '45711786', 'indices': [14, 30]}, {'screen_name': 'stpaulscollsyd', 'name': ""St Paul's College"", 'id': 704819201827958785, 'id_str': '704819201827958785', 'indices': [31, 46]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [47, 58]}]",[],en,recent,1037190420416147456,1037190420416147456,Simon Bronitt,SBronitt,"Sydney, New South Wales",Head and Dean of University of Sydney Law School,https://t.co/MW8CeHqYps,"[{'url': 'https://t.co/MW8CeHqYps', 'expanded_url': 'https://sydney.edu.au/law/about/people/profiles/simon.bronitt.php', 'display_url': 'sydney.edu.au/law/about/peop…', 'indices': [0, 23]}]",[],False,589,160,4,Wed Sep 05 04:07:21 +0000 2018,281,,,True,False,344,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1145465415788744704/RLjj6iZ9_normal.jpg,https://pbs.twimg.com/profile_images/1145465415788744704/RLjj6iZ9_normal.jpg,https://pbs.twimg.com/profile_banners/1037190420416147456/1540175175,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
