,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.scopes.followers,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
51,Sat Jan 25 09:23:36 +0000 2020,1221000659174141958,1221000659174141958,@tashaquinn19 @UofGlasgow @UofGArts @GlasgowBurns @Dreamer_KinseyD Absolutely and #HappyChineseNewYear2020 to you @Dreamer_KinseyD,False,"[67, 130]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220992606261465e+18,1220992606261465089,302567975.0,302567975,tashaquinn19,,,,,False,0,2,False,False,en,"[{'text': 'HappyChineseNewYear2020', 'indices': [82, 106]}]",[],"[{'screen_name': 'tashaquinn19', 'name': 'Tasha Quinn', 'id': 302567975, 'id_str': '302567975', 'indices': [0, 13]}, {'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [14, 25]}, {'screen_name': 'UofGArts', 'name': 'UofG Arts', 'id': 4493812037, 'id_str': '4493812037', 'indices': [26, 35]}, {'screen_name': 'GlasgowBurns', 'name': 'Robert Burns C21', 'id': 242466589, 'id_str': '242466589', 'indices': [36, 49]}, {'screen_name': 'Dreamer_KinseyD', 'name': 'Q Deng', 'id': 1103347422821011460, 'id_str': '1103347422821011460', 'indices': [50, 66]}, {'screen_name': 'Dreamer_KinseyD', 'name': 'Q Deng', 'id': 1103347422821011460, 'id_str': '1103347422821011460', 'indices': [114, 130]}]",[],en,recent,431421386,431421386,Áine Allardyce,AHAllardyce,Glasgow,From Cork. Now Glasgow. Part of @UofGlasgow @UofGNews Team covering @UofGArts #SocialSciences | Women are equal to everything 🕷,https://t.co/tPU04E9zjX,"[{'url': 'https://t.co/tPU04E9zjX', 'expanded_url': 'http://www.glasgow.ac.uk', 'display_url': 'glasgow.ac.uk', 'indices': [0, 23]}]",[],False,1432,1428,20,Thu Dec 08 08:01:03 +0000 2011,36190,,,True,False,9889,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1208029317525061632/E-vV8fTz_normal.jpg,https://pbs.twimg.com/profile_images/1208029317525061632/E-vV8fTz_normal.jpg,https://pbs.twimg.com/profile_banners/431421386/1578654644,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Sat Jan 25 09:00:13 +0000 2020,1220994771096887296,1220994771096887296,@UofGlasgow Why do you hardly respond to inquiry?,False,"[12, 49]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2209808762987028e+18,1220980876298702849,19760151.0,19760151,UofGlasgow,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [0, 11]}]",[],en,recent,262278890,262278890,Escort Commander 🚔,Angry_Police,"Pretoria, South Africa",Computer scientist || Entrepreneur || Dealer || IPPIS Consultant || BUK Alumni || B&Msc Computer science & Diploma in library and info management @ https://t.co/PBNmgVpoZT,,,"[{'url': 'https://t.co/PBNmgVpoZT', 'expanded_url': 'http://buk.edu.ng', 'display_url': 'buk.edu.ng', 'indices': [148, 171]}]",False,259,141,1,Mon Mar 07 18:55:42 +0000 2011,2077,,,True,False,1879,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1146338758821892096/KxgvVWha_normal.jpg,https://pbs.twimg.com/profile_images/1146338758821892096/KxgvVWha_normal.jpg,https://pbs.twimg.com/profile_banners/262278890/1577279100,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Sat Jan 25 08:51:36 +0000 2020,1220992606261465089,1220992606261465089,@AHAllardyce @UofGlasgow @UofGArts @GlasgowBurns Thanks Aine! And I couldn't have made the video without the amazing @Dreamer_KinseyD! 🤗,False,"[49, 136]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2209833596079227e+18,1220983359607922690,431421386.0,431421386,AHAllardyce,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'AHAllardyce', 'name': 'Áine Allardyce', 'id': 431421386, 'id_str': '431421386', 'indices': [0, 12]}, {'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [13, 24]}, {'screen_name': 'UofGArts', 'name': 'UofG Arts', 'id': 4493812037, 'id_str': '4493812037', 'indices': [25, 34]}, {'screen_name': 'GlasgowBurns', 'name': 'Robert Burns C21', 'id': 242466589, 'id_str': '242466589', 'indices': [35, 48]}, {'screen_name': 'Dreamer_KinseyD', 'name': 'Q Deng', 'id': 1103347422821011460, 'id_str': '1103347422821011460', 'indices': [117, 133]}]",[],en,recent,302567975,302567975,Tasha Quinn,tashaquinn19,"Glasgow, Scotland",Social and Digital Media Officer @UofGlasgow,,,[],False,452,520,10,Sat May 21 12:03:00 +0000 2011,1976,,,False,False,266,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1118111521429708807/PejHPnu5_normal.png,https://pbs.twimg.com/profile_images/1118111521429708807/PejHPnu5_normal.png,https://pbs.twimg.com/profile_banners/302567975/1550145673,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Sat Jan 25 04:56:02 +0000 2020,1220933322970263558,1220933322970263558,RT @UofGlasgow: Working towards a cure for pancreatic cancer.,False,"[0, 61]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,55,0,False,False,en,[],[],"[{'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [3, 14]}]",[],en,recent,901672092961128448,901672092961128448,tri-ze,beatrixebelleza,gdl,Actinium Osmium Tantalum 💫 the 1975,,,[],False,229,217,0,Sun Aug 27 05:05:54 +0000 2017,13674,,,True,False,9921,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1221308342963847168/7GwJUCn6_normal.jpg,https://pbs.twimg.com/profile_images/1221308342963847168/7GwJUCn6_normal.jpg,https://pbs.twimg.com/profile_banners/901672092961128448/1580017453,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Wed Oct 30 16:09:36 +0000 2019,1.1895750844882903e+18,1189575084488290304,Working towards a cure for pancreatic cancer.,False,"[0, 45]",[],[],[],[],en,recent,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,19760151.0,19760151,University of Glasgow,UofGlasgow,Scotland,Changing the world 🌍 since 1451 | @UofGNews for media | #TeamUofG💘 #WorldChangingGlasgow,https://t.co/tPU04E9zjX,"[{'url': 'https://t.co/tPU04E9zjX', 'expanded_url': 'http://www.glasgow.ac.uk', 'display_url': 'glasgow.ac.uk', 'indices': [0, 23]}]",[],False,100005.0,1842.0,1237.0,Fri Jan 30 09:06:35 +0000 2009,20497.0,,,True,True,19919.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1072894340748509190/6L7OjYLu_normal.jpg,https://pbs.twimg.com/profile_images/1072894340748509190/6L7OjYLu_normal.jpg,https://pbs.twimg.com/profile_banners/19760151/1568625102,003865,000000,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,False,55.0,486.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,,
70,Fri Jan 24 23:04:34 +0000 2020,1220844870589468673,1220844870589468673,@hunterian @UofGlasgow Such a wonderful evening! Thank you! 💙,False,"[23, 61]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220825899899216e+18,1220825899899215874,25502696.0,25502696,hunterian,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'hunterian', 'name': 'The Hunterian', 'id': 25502696, 'id_str': '25502696', 'indices': [0, 10]}, {'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [11, 22]}]",[],en,recent,864512332264812545,864512332264812545,Scottish Literature Society,ScotLitSociety,"Scotland, United Kingdom","University of Glasgow Scottish Literature Society – follow for events, advice & chat!",https://t.co/vcJcvZRu1I,"[{'url': 'https://t.co/vcJcvZRu1I', 'expanded_url': 'http://www.facebook.com/scotlitsociety', 'display_url': 'facebook.com/scotlitsociety', 'indices': [0, 23]}]",[],False,164,164,0,Tue May 16 16:06:16 +0000 2017,672,,,False,False,142,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1182681134070673414/ha1kk71E_normal.jpg,https://pbs.twimg.com/profile_images/1182681134070673414/ha1kk71E_normal.jpg,https://pbs.twimg.com/profile_banners/864512332264812545/1504621386,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Fri Jan 24 21:25:46 +0000 2020,1220820009938714625,1220820009938714625,@PamelaArmstron5 @TETFundinfo @KaplanPathways @UofGlasgow Look forward to catching up on your return!!,False,"[58, 102]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208178732512502e+18,1220817873251250176,377441527.0,377441527,PamelaArmstron5,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'PamelaArmstron5', 'name': 'Pamela Armstrong', 'id': 377441527, 'id_str': '377441527', 'indices': [0, 16]}, {'screen_name': 'TETFundinfo', 'name': 'TETFund', 'id': 2279205900, 'id_str': '2279205900', 'indices': [17, 29]}, {'screen_name': 'KaplanPathways', 'name': 'Kaplan Int Pathways', 'id': 270301793, 'id_str': '270301793', 'indices': [30, 45]}, {'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [46, 57]}]",[],en,recent,134101044,134101044,Margaret Sutherland,tanzania8,,Director Post Graduate Research & Senior lecturer | High ability studies at @UofGlasgow | FRSA | @GSAchoir Member | Views own,https://t.co/DJhoozGRLz,"[{'url': 'https://t.co/DJhoozGRLz', 'expanded_url': 'http://www.ablepupils.com', 'display_url': 'ablepupils.com', 'indices': [0, 23]}]",[],False,2708,1460,30,Sat Apr 17 13:07:39 +0000 2010,14475,,,False,False,12124,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/905133416907202561/xw9gmhb-_normal.jpg,https://pbs.twimg.com/profile_images/905133416907202561/xw9gmhb-_normal.jpg,https://pbs.twimg.com/profile_banners/134101044/1539508882,BF00FF,65B0DA,7AC3EE,3D1957,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Fri Jan 24 20:33:01 +0000 2020,1220806733964234752,1220806733964234752,@DrColinAtkinson @TheSIPR @Twitter @ajwooff @kathmurray1 @crmnlgy @TheSCCJR @EdinburghNapier @UofGlasgow @EdinburghUni @StirlingUniCrim @CrimSocJust Don’t leave us again! 🙏,False,"[149, 172]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207995196438528e+18,1220799519643852800,46898578.0,46898578,DrColinAtkinson,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'DrColinAtkinson', 'name': 'Colin Atkinson', 'id': 46898578, 'id_str': '46898578', 'indices': [0, 16]}, {'screen_name': 'TheSIPR', 'name': 'SIPR', 'id': 300146418, 'id_str': '300146418', 'indices': [17, 25]}, {'screen_name': 'Twitter', 'name': 'Twitter', 'id': 783214, 'id_str': '783214', 'indices': [26, 34]}, {'screen_name': 'ajwooff', 'name': 'Dr Andrew Wooff', 'id': 20844616, 'id_str': '20844616', 'indices': [35, 43]}, {'screen_name': 'kathmurray1', 'name': 'Dr Kath Murray', 'id': 897785286, 'id_str': '897785286', 'indices': [44, 56]}, {'screen_name': 'crmnlgy', 'name': 'Alistair Fraser', 'id': 4745984235, 'id_str': '4745984235', 'indices': [57, 65]}, {'screen_name': 'TheSCCJR', 'name': 'SCCJR', 'id': 71293793, 'id_str': '71293793', 'indices': [66, 75]}, {'screen_name': 'EdinburghNapier', 'name': 'Edinburgh Napier University', 'id': 21848274, 'id_str': '21848274', 'indices': [76, 92]}, {'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [93, 104]}, {'screen_name': 'EdinburghUni', 'name': 'The University of Edinburgh', 'id': 23426889, 'id_str': '23426889', 'indices': [105, 118]}, {'screen_name': 'StirlingUniCrim', 'name': 'Stirling Criminology', 'id': 3533377215, 'id_str': '3533377215', 'indices': [119, 135]}, {'screen_name': 'CrimSocJust', 'name': 'Criminal and Social Justice at Strathclyde', 'id': 981831403078868993, 'id_str': '981831403078868993', 'indices': [136, 148]}]",[],en,recent,1336552399,1336552399,𝚂𝚑𝚊𝚗𝚎 𝙷𝚘𝚛𝚐𝚊𝚗🚔🖥 🔑,sSHA3OH,"Scotland, United Kingdom",Lecturer in #Criminology @SocScience_Crim @EdinburghNapier interested in the sociological dimensions of #cybercrime & #cybersecurity. RT≠endorsement. Views own.,,,[],False,1348,2894,30,Mon Apr 08 12:36:45 +0000 2013,3668,,,True,False,2296,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/786122672480616449/WbdjfMqU_normal.jpg,https://pbs.twimg.com/profile_images/786122672480616449/WbdjfMqU_normal.jpg,https://pbs.twimg.com/profile_banners/1336552399/1476278783,041E42,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Fri Jan 24 20:27:00 +0000 2020,1220805220038512640,1220805220038512640,@julieharvie67 @UofGlasgow @UofGEducation I loved teaching music when I worked in school!,False,"[42, 89]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220709283643515e+18,1220709283643514880,21907331.0,21907331,julieharvie67,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'julieharvie67', 'name': 'Julie Harvie', 'id': 21907331, 'id_str': '21907331', 'indices': [0, 14]}, {'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [15, 26]}, {'screen_name': 'UofGEducation', 'name': 'School of Education', 'id': 3446080335, 'id_str': '3446080335', 'indices': [27, 41]}]",[],en,recent,134101044,134101044,Margaret Sutherland,tanzania8,,Director Post Graduate Research & Senior lecturer | High ability studies at @UofGlasgow | FRSA | @GSAchoir Member | Views own,https://t.co/DJhoozGRLz,"[{'url': 'https://t.co/DJhoozGRLz', 'expanded_url': 'http://www.ablepupils.com', 'display_url': 'ablepupils.com', 'indices': [0, 23]}]",[],False,2708,1460,30,Sat Apr 17 13:07:39 +0000 2010,14475,,,False,False,12124,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/905133416907202561/xw9gmhb-_normal.jpg,https://pbs.twimg.com/profile_images/905133416907202561/xw9gmhb-_normal.jpg,https://pbs.twimg.com/profile_banners/134101044/1539508882,BF00FF,65B0DA,7AC3EE,3D1957,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Fri Jan 24 20:13:05 +0000 2020,1220801718310592513,1220801718310592513,@Gillebride @UofGlasgow @hunterian So jealous of all the people that will get to listen to you!!!,False,"[35, 97]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220788381476688e+18,1220788381476687872,376819959.0,376819959,Gillebride,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'Gillebride', 'name': 'Gillebride MacMillan', 'id': 376819959, 'id_str': '376819959', 'indices': [0, 11]}, {'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [12, 23]}, {'screen_name': 'hunterian', 'name': 'The Hunterian', 'id': 25502696, 'id_str': '25502696', 'indices': [24, 34]}]",[],en,recent,1963077048,1963077048,Dr Dimitra Fimi,Dr_Dimitra_Fimi,"Glasgow, Scotland",#Tolkien expert; lecturer in #fantasy + children’s lit @UofGlasgow; Books: https://t.co/yvcUodHLFC; Articles: https://t.co/MfWFJ9qgeb,https://t.co/enZJOJXyhj,"[{'url': 'https://t.co/enZJOJXyhj', 'expanded_url': 'http://www.dimitrafimi.com/', 'display_url': 'dimitrafimi.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/yvcUodHLFC', 'expanded_url': 'http://dimitrafimi.com/books', 'display_url': 'dimitrafimi.com/books', 'indices': [75, 98]}, {'url': 'https://t.co/MfWFJ9qgeb', 'expanded_url': 'http://dimitrafimi.com/articlesandessays/', 'display_url': 'dimitrafimi.com/articlesandess…', 'indices': [110, 133]}]",False,5561,1449,147,Tue Oct 15 17:58:32 +0000 2013,43097,,,True,False,19555,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/867432073530925056/e784KmOq_normal.jpg,https://pbs.twimg.com/profile_images/867432073530925056/e784KmOq_normal.jpg,https://pbs.twimg.com/profile_banners/1963077048/1481321077,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68f3012fe4848e35,https://api.twitter.com/1.1/geo/id/68f3012fe4848e35.json,city,Cardiff,"Cardiff, Wales",GB,United Kingdom,[],Polygon,"[[[-3.278624, 51.447362], [-3.0809756, 51.447362], [-3.0809756, 51.5466412], [-3.278624, 51.5466412]]]",,,,,,,,,,,,,
90,Fri Jan 24 16:45:28 +0000 2020,1220749469790167043,1220749469790167043,@FabQu_ @UofGSoLS @anat_soc @UofGMVLS @UofGlasgow @UofGVPAnna @UofGVC @ProfSimonGuild @UofGNews Thanks @FabQu_ at least we will be able to catch up at meetings once you are away over in Dublin!,False,"[96, 193]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220646259259822e+18,1220646259259822085,7.558955659432673e+17,755895565943267328,FabQu_,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'FabQu_', 'name': 'Fabio Quondamatteo #IamEuropean', 'id': 755895565943267328, 'id_str': '755895565943267328', 'indices': [0, 7]}, {'screen_name': 'UofGSoLS', 'name': 'SoLS', 'id': 817045525711253505, 'id_str': '817045525711253505', 'indices': [8, 17]}, {'screen_name': 'anat_soc', 'name': 'Anatomical Society', 'id': 2310046634, 'id_str': '2310046634', 'indices': [18, 27]}, {'screen_name': 'UofGMVLS', 'name': 'UofG MVLS', 'id': 900312014156967936, 'id_str': '900312014156967936', 'indices': [28, 37]}, {'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [38, 49]}, {'screen_name': 'UofGVPAnna', 'name': 'Anna Dominiczak', 'id': 450880634, 'id_str': '450880634', 'indices': [50, 61]}, {'screen_name': 'UofGVC', 'name': 'Anton Muscatelli', 'id': 874563713264693248, 'id_str': '874563713264693248', 'indices': [62, 69]}, {'screen_name': 'ProfSimonGuild', 'name': 'Professor Simon Guild', 'id': 1181232314581442560, 'id_str': '1181232314581442560', 'indices': [70, 85]}, {'screen_name': 'UofGNews', 'name': 'UofG News', 'id': 2545779462, 'id_str': '2545779462', 'indices': [86, 95]}, {'screen_name': 'FabQu_', 'name': 'Fabio Quondamatteo #IamEuropean', 'id': 755895565943267328, 'id_str': '755895565943267328', 'indices': [103, 110]}]",[],en,recent,3066046817,3066046817,Dr Eilidh Ferguson,ferguson_eilidh,,"Lecturer in Anatomy at University of Glasgow
Forensic Anthropologist Cert. FA-III
Whisky Connoisseur 🥃
*opinions are my own*",,,[],False,155,292,2,Mon Mar 02 17:59:00 +0000 2015,904,,,False,False,254,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1073329758556094464/9OdW_9Sv_normal.jpg,https://pbs.twimg.com/profile_images/1073329758556094464/9OdW_9Sv_normal.jpg,https://pbs.twimg.com/profile_banners/3066046817/1566589911,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Fri Jan 24 16:43:49 +0000 2020,1220749052209442822,1220749052209442822,@UofGlasgow @Writer_DG @colinmcfarlane chat later!,False,"[23, 50]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.202881425839739e+18,1202881425839738881,19760151.0,19760151,UofGlasgow,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [0, 11]}, {'screen_name': 'Writer_DG', 'name': 'Diana Gabaldon', 'id': 174972753, 'id_str': '174972753', 'indices': [12, 22]}, {'screen_name': 'colinmcfarlane', 'name': 'Colin McFarlane', 'id': 20555002, 'id_str': '20555002', 'indices': [23, 38]}]",[],en,recent,23672621,23672621,claire morris,msclairemorris,,Global palliative care & #uhc advocate. @rfpupils Mum. Feminist. Psoriasis. @cloresocial. Compassionate neighbour. Humanist. @whpca. PhD student @endoflifestudy,,,[],False,1194,1992,46,Tue Mar 10 22:36:03 +0000 2009,3525,,,True,False,3585,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1182951752531767297/9VOhFfGZ_normal.png,https://pbs.twimg.com/profile_images/1182951752531767297/9VOhFfGZ_normal.png,https://pbs.twimg.com/profile_banners/23672621/1415452894,0084B4,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
