,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.profile_banner_url,user.entities.url.urls,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
62,Wed Jan 22 18:38:35 +0000 2020,1220053157981704192,1220053157981704192,@ritvatoivonen @helsinkiuni @INAR_fin @SuomenAkatemia Thank you!,False,"[54, 64]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220052868310487e+18,1220052868310487041,1721675228.0,1721675228,ritvatoivonen,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ritvatoivonen', 'name': 'Ritva Toivonen', 'id': 1721675228, 'id_str': '1721675228', 'indices': [0, 14]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [15, 27]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [28, 37]}, {'screen_name': 'SuomenAkatemia', 'name': 'Suomen Akatemia | Academy of Finland', 'id': 144809872, 'id_str': '144809872', 'indices': [38, 53]}]",[],en,recent,707840139406475264,707840139406475264,Mari Pihlatie,MariPihlatie,"Helsinki, Finland","Assoc. Prof. in Environmental Soil Sci & Academy Res. Fellow in plant-soil interactions, CH4, N2O, forests and trees. Also, a mother and a xc skiier.",,[],False,701,578,6,Thu Mar 10 08:06:55 +0000 2016,2632,,,False,False,326,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/846045339715059713/tV7-SdVG_normal.jpg,https://pbs.twimg.com/profile_images/846045339715059713/tV7-SdVG_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/707840139406475264/1458651620,,,,,,,,,,,,,,,
64,Wed Jan 22 17:27:51 +0000 2020,1220035358559260674,1220035358559260674,"@teemu_roos @helsinkiuni @FCAI_fi @AaltoUniversity @VTTFinland Helsinki is great in many aspects, and I’m among the lucky ones to have flexible hours, but the daily issues shakes the conclusion of being the top of that list.  Of course there’s always something to complain about 😜",False,"[63, 280]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200333709163028e+18,1220033370916302850,3505261576.0,3505261576,p_casarotto,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'teemu_roos', 'name': 'Teemu Roos', 'id': 775588820175781888, 'id_str': '775588820175781888', 'indices': [0, 11]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [12, 24]}, {'screen_name': 'FCAI_fi', 'name': 'FCAI', 'id': 935430166918070277, 'id_str': '935430166918070277', 'indices': [25, 33]}, {'screen_name': 'AaltoUniversity', 'name': 'Aalto University', 'id': 90345811, 'id_str': '90345811', 'indices': [34, 50]}, {'screen_name': 'VTTFinland', 'name': 'VTT', 'id': 66325641, 'id_str': '66325641', 'indices': [51, 62]}]",[],en,recent,3505261576,3505261576,Plinio Casarotto,p_casarotto,"Helsinki, Finland","Pharmacologist, neuroscientist and #preprint enthusiast @helsinkiuni.",,[],False,102,67,0,Mon Aug 31 20:16:39 +0000 2015,363,,,True,False,613,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/638716824281026560/euica9j9_normal.jpg,https://pbs.twimg.com/profile_images/638716824281026560/euica9j9_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/3505261576/1441117160,,,,,,,,,,,,,,,
65,Wed Jan 22 17:19:57 +0000 2020,1220033370916302850,1220033370916302850,"@teemu_roos @helsinkiuni @FCAI_fi @AaltoUniversity @VTTFinland But being stuck in traffic (and I wasn’t referring to the weather) is time wasted, better spent in something useful, like family or friends. Taking 40-60min by bus on what takes 15 by metro is the result of bad planning not bad weather.",False,"[63, 299]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220028048956969e+18,1220028048956968960,7.755888201757819e+17,775588820175781888,teemu_roos,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'teemu_roos', 'name': 'Teemu Roos', 'id': 775588820175781888, 'id_str': '775588820175781888', 'indices': [0, 11]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [12, 24]}, {'screen_name': 'FCAI_fi', 'name': 'FCAI', 'id': 935430166918070277, 'id_str': '935430166918070277', 'indices': [25, 33]}, {'screen_name': 'AaltoUniversity', 'name': 'Aalto University', 'id': 90345811, 'id_str': '90345811', 'indices': [34, 50]}, {'screen_name': 'VTTFinland', 'name': 'VTT', 'id': 66325641, 'id_str': '66325641', 'indices': [51, 62]}]",[],en,recent,3505261576,3505261576,Plinio Casarotto,p_casarotto,"Helsinki, Finland","Pharmacologist, neuroscientist and #preprint enthusiast @helsinkiuni.",,[],False,102,67,0,Mon Aug 31 20:16:39 +0000 2015,363,,,True,False,613,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/638716824281026560/euica9j9_normal.jpg,https://pbs.twimg.com/profile_images/638716824281026560/euica9j9_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/3505261576/1441117160,,,,,,,,,,,,,,,
66,Wed Jan 22 16:58:48 +0000 2020,1220028048956968960,1220028048956968960,"@p_casarotto @helsinkiuni @FCAI_fi @AaltoUniversity @VTTFinland I think I know what you mean, but ""work-life balance"" means being able to find an equilibrium between work and other life roles – for example, not letting work mess up your family life. The weather in Helsinki isn't always ideal 🌨️ but life here is good in many other ways.",False,"[64, 337]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.21999138311057e+18,1219991383110569985,3505261576.0,3505261576,p_casarotto,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'p_casarotto', 'name': 'Plinio Casarotto', 'id': 3505261576, 'id_str': '3505261576', 'indices': [0, 12]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [13, 25]}, {'screen_name': 'FCAI_fi', 'name': 'FCAI', 'id': 935430166918070277, 'id_str': '935430166918070277', 'indices': [26, 34]}, {'screen_name': 'AaltoUniversity', 'name': 'Aalto University', 'id': 90345811, 'id_str': '90345811', 'indices': [35, 51]}, {'screen_name': 'VTTFinland', 'name': 'VTT', 'id': 66325641, 'id_str': '66325641', 'indices': [52, 63]}]",[],en,recent,775588820175781888,775588820175781888,Teemu Roos,teemu_roos,"Helsinki, Finland",Your friendly neighborhood #AI Professor @helsinkiuni 🌍 Lead Instructor #ElementsofAI 👨‍💻 @UnivHelsinkiCS @FCAI_fi #machinelearning #diversity #tekoäly,https://t.co/ycvYxAMNUg,[],False,4753,1618,65,Tue Sep 13 06:55:59 +0000 2016,23075,,,True,False,4108,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1202472081788567552/BM2_SRLL_normal.jpg,https://pbs.twimg.com/profile_images/1202472081788567552/BM2_SRLL_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/775588820175781888/1575525873,"[{'url': 'https://t.co/ycvYxAMNUg', 'expanded_url': 'https://researchportal.helsinki.fi/en/persons/teemu-roos', 'display_url': 'researchportal.helsinki.fi/en/persons/tee…', 'indices': [0, 23]}]",,,,,,,,,,,,,,
68,Wed Jan 22 14:33:06 +0000 2020,1219991383110569985,1219991383110569985,"@teemu_roos @helsinkiuni @FCAI_fi @AaltoUniversity @VTTFinland Whoever made this list never took buses in Helsinki, especially during winter, through Pasila 😤",False,"[63, 158]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2199519391542723e+18,1219951939154272256,7.755888201757819e+17,775588820175781888,teemu_roos,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'teemu_roos', 'name': 'Teemu Roos', 'id': 775588820175781888, 'id_str': '775588820175781888', 'indices': [0, 11]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [12, 24]}, {'screen_name': 'FCAI_fi', 'name': 'FCAI', 'id': 935430166918070277, 'id_str': '935430166918070277', 'indices': [25, 33]}, {'screen_name': 'AaltoUniversity', 'name': 'Aalto University', 'id': 90345811, 'id_str': '90345811', 'indices': [34, 50]}, {'screen_name': 'VTTFinland', 'name': 'VTT', 'id': 66325641, 'id_str': '66325641', 'indices': [51, 62]}]",[],en,recent,3505261576,3505261576,Plinio Casarotto,p_casarotto,"Helsinki, Finland","Pharmacologist, neuroscientist and #preprint enthusiast @helsinkiuni.",,[],False,102,67,0,Mon Aug 31 20:16:39 +0000 2015,363,,,True,False,613,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/638716824281026560/euica9j9_normal.jpg,https://pbs.twimg.com/profile_images/638716824281026560/euica9j9_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/3505261576/1441117160,,,,,,,,,,,,,,,
69,Wed Jan 22 10:42:09 +0000 2020,1219933260211478529,1219933260211478529,"Late announcement: I'm giving a seminar today @helsinkiuni #Topelia building Unioninkatu 38F, room F115 at 4.15 pm on making &amp; using #glass in 17th-18th century #Estonia - if you don't care about glass, you might care about the bit on drinks 😏 come along &amp; see for yourself!",False,"[0, 282]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,2,False,False,en,"[{'text': 'Topelia', 'indices': [59, 67]}, {'text': 'glass', 'indices': [137, 143]}, {'text': 'Estonia', 'indices': [165, 173]}]",[],"[{'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [46, 58]}]",[],en,recent,1032183969494781952,1032183969494781952,Monika Reppo,chronicamonika,,"PhD Student @unitartu // archaeologist *post-medieval glass, migration, production and consumption, urban archaeology*",,[],False,52,48,1,Wed Aug 22 08:33:30 +0000 2018,381,,,False,False,104,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1151922246174334976/vzoroSlN_normal.jpg,https://pbs.twimg.com/profile_images/1151922246174334976/vzoroSlN_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1032183969494781952/1563474724,,,,,,,,,,,,,,,
70,Wed Jan 22 08:33:21 +0000 2020,1219900849637466112,1219900849637466112,RT @MaijaTenkanen: The joint research infrastructure consortium INAR RI Agriculture led by @MariPihlatie #mmtdk @LifeSciHelsinki @INAR_fin…,False,"[0, 139]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,3,0,False,False,en,"[{'text': 'mmtdk', 'indices': [105, 111]}]",[],"[{'screen_name': 'MaijaTenkanen', 'name': 'Maija Tenkanen', 'id': 1204436811809992704, 'id_str': '1204436811809992704', 'indices': [3, 17]}, {'screen_name': 'MariPihlatie', 'name': 'Mari Pihlatie', 'id': 707840139406475264, 'id_str': '707840139406475264', 'indices': [91, 104]}, {'screen_name': 'LifeSciHelsinki', 'name': 'Life Sciences University of Helsinki', 'id': 1083706891300163584, 'id_str': '1083706891300163584', 'indices': [112, 128]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [129, 138]}]",[],en,recent,1083706891300163584,1083706891300163584,Life Sciences University of Helsinki,LifeSciHelsinki,"Helsinki, Suomi",Tweets from @HelsinkiUni Viikki Campus focused on life sciences. #HelsinkiHealth #HelsinkiSustainability #HelsinkiOneHealth #bytdk #eltdk #ftdk #mmtdk,,[],False,817,380,4,Fri Jan 11 12:47:11 +0000 2019,1313,,,True,False,1211,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1083720897402417155/DelBiRMc_normal.jpg,https://pbs.twimg.com/profile_images/1083720897402417155/DelBiRMc_normal.jpg,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,Tue Jan 21 15:44:31 +0000 2020,1.2196469652580803e+18,1219646965258080256,The joint research infrastructure consortium INAR RI Agriculture led by @MariPihlatie #mmtdk @LifeSciHelsinki @INAR_fin @HelsinkiUni  has got today a significant new initiatives FIRI funding of 1.47 M€ from @SuomenAkatemia. BIG congratulations to all the consortium members !!,False,"[0, 276]","[{'text': 'mmtdk', 'indices': [86, 92]}]",[],"[{'screen_name': 'MariPihlatie', 'name': 'Mari Pihlatie', 'id': 707840139406475264, 'id_str': '707840139406475264', 'indices': [72, 85]}, {'screen_name': 'LifeSciHelsinki', 'name': 'Life Sciences University of Helsinki', 'id': 1083706891300163584, 'id_str': '1083706891300163584', 'indices': [93, 109]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [110, 119]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [120, 132]}, {'screen_name': 'SuomenAkatemia', 'name': 'Suomen Akatemia | Academy of Finland', 'id': 144809872, 'id_str': '144809872', 'indices': [207, 222]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.2044368118099927e+18,1204436811809992704,Maija Tenkanen,MaijaTenkanen,Finland,"Science is great fun, every day you learn more
Vice-Dean, Professor in Bioproduction Chemistry #mmtdk #viikkicampus @LifeSciHelsinki @HelsinkiUni #biotalous",https://t.co/Ymyv1FB1gL,[],False,283.0,294.0,4.0,Tue Dec 10 16:25:28 +0000 2019,1626.0,,,False,False,648.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1204443432082714624/_1wOgflL_normal.jpg,https://pbs.twimg.com/profile_images/1204443432082714624/_1wOgflL_normal.jpg,https://pbs.twimg.com/profile_banners/1204436811809992704/1576321142,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,3.0,13.0,False,False,en,https://pbs.twimg.com/profile_banners/1083706891300163584/1547213174,,"[{'url': 'https://t.co/Ymyv1FB1gL', 'expanded_url': 'https://researchportal.helsinki.fi/en/persons/maija-tenkanen', 'display_url': 'researchportal.helsinki.fi/en/persons/mai…', 'indices': [0, 23]}]",,,,,,,,,,,,,
72,Wed Jan 22 07:13:32 +0000 2020,1219880763216343040,1219880763216343040,@PetriPellikka @helsinkiuni @geography_uh @edu_kumpula @INAR_fin @SuomenAkatemia Wow! I thought 💭 that there wouldn’t be any since you are up on a mountain ⛰. How little did I know!,False,"[81, 181]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2198595678714511e+18,1219859567871451136,1.020924013428781e+18,1020924013428781056,PetriPellikka,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'PetriPellikka', 'name': 'Petri Pellikka', 'id': 1020924013428781056, 'id_str': '1020924013428781056', 'indices': [0, 14]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [15, 27]}, {'screen_name': 'geography_uh', 'name': 'geography_uh', 'id': 1029609844599336960, 'id_str': '1029609844599336960', 'indices': [28, 41]}, {'screen_name': 'edu_kumpula', 'name': 'Education in Kumpula', 'id': 1085889696545325057, 'id_str': '1085889696545325057', 'indices': [42, 54]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [55, 64]}, {'screen_name': 'SuomenAkatemia', 'name': 'Suomen Akatemia | Academy of Finland', 'id': 144809872, 'id_str': '144809872', 'indices': [65, 80]}]",[],en,recent,14566810,14566810,Marjo Berglund,Marjobee,"Helsinki, Suomi",Chief financial officer @Helsinkiuni and University of Helsinki Funds #forthebestofhumanity #science #research #economics #ESG #investing #siksitiede,https://t.co/SiHEnskTOl,[],False,1259,1639,16,Mon Apr 28 07:56:49 +0000 2008,17361,,,False,False,2908,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1168567421491396609/iknikEIq_normal.jpg,https://pbs.twimg.com/profile_images/1168567421491396609/iknikEIq_normal.jpg,94D487,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/14566810/1567452101,"[{'url': 'https://t.co/SiHEnskTOl', 'expanded_url': 'https://www.helsinki.fi/en/university/university-finance', 'display_url': 'helsinki.fi/en/university/…', 'indices': [0, 23]}]",,,,,,,,,,,,,,
73,Wed Jan 22 05:41:32 +0000 2020,1219857608137420800,1219857608137420800,@PetriPellikka @helsinkiuni @geography_uh @edu_kumpula @INAR_fin @SuomenAkatemia Suppose there is no hungry 🦁😬😁?,False,"[81, 112]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196925315349627e+18,1219692531534962689,1.020924013428781e+18,1020924013428781056,PetriPellikka,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'PetriPellikka', 'name': 'Petri Pellikka', 'id': 1020924013428781056, 'id_str': '1020924013428781056', 'indices': [0, 14]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [15, 27]}, {'screen_name': 'geography_uh', 'name': 'geography_uh', 'id': 1029609844599336960, 'id_str': '1029609844599336960', 'indices': [28, 41]}, {'screen_name': 'edu_kumpula', 'name': 'Education in Kumpula', 'id': 1085889696545325057, 'id_str': '1085889696545325057', 'indices': [42, 54]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [55, 64]}, {'screen_name': 'SuomenAkatemia', 'name': 'Suomen Akatemia | Academy of Finland', 'id': 144809872, 'id_str': '144809872', 'indices': [65, 80]}]",[],en,recent,14566810,14566810,Marjo Berglund,Marjobee,"Helsinki, Suomi",Chief financial officer @Helsinkiuni and University of Helsinki Funds #forthebestofhumanity #science #research #economics #ESG #investing #siksitiede,https://t.co/SiHEnskTOl,[],False,1259,1639,16,Mon Apr 28 07:56:49 +0000 2008,17361,,,False,False,2908,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1168567421491396609/iknikEIq_normal.jpg,https://pbs.twimg.com/profile_images/1168567421491396609/iknikEIq_normal.jpg,94D487,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/14566810/1567452101,"[{'url': 'https://t.co/SiHEnskTOl', 'expanded_url': 'https://www.helsinki.fi/en/university/university-finance', 'display_url': 'helsinki.fi/en/university/…', 'indices': [0, 23]}]",,,,,,,,,,,,,,
74,Wed Jan 22 02:05:10 +0000 2020,1219803157401931776,1219803157401931776,@BioColourFI @NCState @Akatemia_STN @helsinkiuni Colleagues at work. Excitement in the air :),False,"[49, 93]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219529283074433e+18,1219529283074433024,1.144025834174464e+18,1144025834174464000,BioColourFI,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'BioColourFI', 'name': 'BioColour', 'id': 1144025834174464000, 'id_str': '1144025834174464000', 'indices': [0, 12]}, {'screen_name': 'NCState', 'name': 'NC State University', 'id': 487624974, 'id_str': '487624974', 'indices': [13, 21]}, {'screen_name': 'Akatemia_STN', 'name': 'Strateginen tutkimus', 'id': 4060455820, 'id_str': '4060455820', 'indices': [22, 35]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [36, 48]}]",[],en,recent,2534132909,2534132909,Riikka Räisänen,riikkaraisanen,,Researcher at the University of Helsinki.,,[],False,10,5,0,Wed May 07 17:09:45 +0000 2014,11,,,False,False,10,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1159038989082533888/wiaRuaSB_normal.jpg,https://pbs.twimg.com/profile_images/1159038989082533888/wiaRuaSB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/2534132909/1565171404,,,,,,,,,,,,,,,
79,Tue Jan 21 18:19:11 +0000 2020,1219685889452003332,1219685889452003332,@PetriPellikka @helsinkiuni Critically endangered according to the @IUCN Red List. Ping @IUCNscience,False,"[28, 100]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2195022537967452e+18,1219502253796745216,1.020924013428781e+18,1020924013428781056,PetriPellikka,,,,,False,1,2,False,False,en,[],[],"[{'screen_name': 'PetriPellikka', 'name': 'Petri Pellikka', 'id': 1020924013428781056, 'id_str': '1020924013428781056', 'indices': [0, 14]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [15, 27]}, {'screen_name': 'IUCN', 'name': 'IUCN', 'id': 23638544, 'id_str': '23638544', 'indices': [67, 72]}, {'screen_name': 'IUCNscience', 'name': 'Thomas Brooks', 'id': 1058139782, 'id_str': '1058139782', 'indices': [88, 100]}]",[],en,recent,63532749,63532749,Enrico Di Minin,EnTembo,Helsinki,Associate Professor in Conservation Geography @helsinkiuni. Leads @HELICS_Lab. #ERC grantee. Loves 🦏,https://t.co/KHqVGdU2TU,[],False,1558,702,65,Thu Aug 06 20:30:48 +0000 2009,1107,,,True,False,2914,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,https://pbs.twimg.com/profile_images/1053688444885630976/kXyGOJk6_normal.jpg,4A913C,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/63532749/1460450288,"[{'url': 'https://t.co/KHqVGdU2TU', 'expanded_url': 'http://helsinki.fi/helics', 'display_url': 'helsinki.fi/helics', 'indices': [0, 23]}]",,,,,,,,,,,,,,
