,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,possibly_sensitive,entities.media,extended_entities.media,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
22,Sat Jan 25 20:42:50 +0000 2020,1221171591981215745,1221171591981215745,@BaylorMBB @BaylorAthletics @Big12Conference @freddieg_33 @hoopculture13 @BUDREW @BaylorBearPit @Baylor @BaylorStuAct @BearFoundation Lock up!!! LFG,False,"[134, 148]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2211608001000038e+18,1221160800100003840,21461392.0,21461392,BaylorMBB,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'BaylorMBB', 'name': 'Baylor Basketball', 'id': 21461392, 'id_str': '21461392', 'indices': [0, 10]}, {'screen_name': 'BaylorAthletics', 'name': 'Baylor Athletics', 'id': 21374925, 'id_str': '21374925', 'indices': [11, 27]}, {'screen_name': 'Big12Conference', 'name': 'Big 12 Conference', 'id': 21550778, 'id_str': '21550778', 'indices': [28, 44]}, {'screen_name': 'freddieg_33', 'name': 'Freddie Gillespie', 'id': 3024093877, 'id_str': '3024093877', 'indices': [45, 57]}, {'screen_name': 'hoopculture13', 'name': 'Davion Mitchell', 'id': 2202306567, 'id_str': '2202306567', 'indices': [58, 72]}, {'screen_name': 'BUDREW', 'name': 'Scott Drew', 'id': 36134041, 'id_str': '36134041', 'indices': [73, 80]}, {'screen_name': 'BaylorBearPit', 'name': 'Baylor Bear Pit', 'id': 62449966, 'id_str': '62449966', 'indices': [81, 95]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [96, 103]}, {'screen_name': 'BaylorStuAct', 'name': 'BU Student Activities', 'id': 30238949, 'id_str': '30238949', 'indices': [104, 117]}, {'screen_name': 'BearFoundation', 'name': 'Bear Foundation', 'id': 902767225, 'id_str': '902767225', 'indices': [118, 133]}]",[],en,recent,2450710340,2450710340,Max,MaxBehrend7,,Marquette 21' | PRDS | biomedical sciences | Region Rat,,[],False,272,444,0,Fri Apr 18 02:30:52 +0000 2014,4687,,,True,False,1343,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1176482644508446722/HsjHRPp1_normal.jpg,https://pbs.twimg.com/profile_images/1176482644508446722/HsjHRPp1_normal.jpg,https://pbs.twimg.com/profile_banners/2450710340/1543171851,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Sat Jan 25 19:07:50 +0000 2020,1221147685249605632,1221147685249605632,@KingAquaticEco @Baylor @BaylorOVPR This is awesome! I’m waiting for the day my body will allow me to get out of bed for a sunrise pic,False,"[36, 134]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2211469640935547e+18,1221146964093554688,2808133426.0,2808133426,KingAquaticEco,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KingAquaticEco', 'name': 'Ryan S. King', 'id': 2808133426, 'id_str': '2808133426', 'indices': [0, 15]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [16, 23]}, {'screen_name': 'BaylorOVPR', 'name': 'Baylor OVPR', 'id': 1249456094, 'id_str': '1249456094', 'indices': [24, 35]}]",[],en,recent,846493897,846493897,Aadil Sheikh,SheikhnBeikh,,Aspiring scientist in training | Baylor Biology | Cancer Research | Greathouse Lab | Addicted to cookies and photography,,[],False,207,338,0,Wed Sep 26 00:40:54 +0000 2012,10357,,,False,False,2127,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1137205738563092480/NjADgC0N_normal.jpg,https://pbs.twimg.com/profile_images/1137205738563092480/NjADgC0N_normal.jpg,https://pbs.twimg.com/profile_banners/846493897/1439913650,A64607,FFFFFF,99CC33,3E4415,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sat Jan 25 17:43:10 +0000 2020,1221126379128991745,1221126379128991745,Hey @Baylor @TAMU @BrazosCoHD an update would be nice on the people being monitored from China,False,"[0, 94]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [4, 11]}, {'screen_name': 'TAMU', 'name': 'Texas A&M University', 'id': 17237540, 'id_str': '17237540', 'indices': [12, 17]}, {'screen_name': 'BrazosCoHD', 'name': 'BrazosCo Health District', 'id': 1037445721, 'id_str': '1037445721', 'indices': [18, 29]}]",[],en,recent,824816022171561989,824816022171561989,Brian Horn,bhorn8956,"Waco, TX",Waco native. Baylor Bear fan. @BaylorBears247 recruiting analyst.,https://t.co/N6XbzPCcmZ,[],False,582,1105,3,Fri Jan 27 03:07:18 +0000 2017,15681,,,False,False,6060,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1220487862765924353/_d7-qK-s_normal.jpg,https://pbs.twimg.com/profile_images/1220487862765924353/_d7-qK-s_normal.jpg,https://pbs.twimg.com/profile_banners/824816022171561989/1579822149,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/N6XbzPCcmZ', 'expanded_url': 'http://Twitch.tv/HornRecruiting', 'display_url': 'Twitch.tv/HornRecruiting', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Sat Jan 25 17:23:12 +0000 2020,1221121354780545025,1221121354780545025,"@CharacterGap @beaninsneakers @Baylor @apa_blog @JubileeCentre1 @flourishatOU So very proud of you, Dr. Little! Grateful for you and the years we had you at Live Oak! ❤️",False,"[78, 169]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2209055603143844e+18,1220905560314384388,9.503869287586857e+17,950386928758685699,CharacterGap,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'CharacterGap', 'name': 'Christian Miller', 'id': 950386928758685699, 'id_str': '950386928758685699', 'indices': [0, 13]}, {'screen_name': 'beaninsneakers', 'name': 'Sabrina Little', 'id': 226380171, 'id_str': '226380171', 'indices': [14, 29]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [30, 37]}, {'screen_name': 'apa_blog', 'name': 'APA Blog', 'id': 3599385615, 'id_str': '3599385615', 'indices': [38, 47]}, {'screen_name': 'JubileeCentre1', 'name': 'Jubilee Centre', 'id': 988876783, 'id_str': '988876783', 'indices': [48, 63]}, {'screen_name': 'flourishatOU', 'name': 'ISHF at OU', 'id': 3958672213, 'id_str': '3958672213', 'indices': [64, 77]}]",[],en,recent,1021635880774193152,1021635880774193152,CStill,CStill20,"Waco, TX",Live Oak Classical School / Baylor / Truett Seminary,,[],False,158,1066,1,Tue Jul 24 05:59:09 +0000 2018,5518,,,False,False,1032,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1021636432211980288/x-HtuyF3_normal.jpg,https://pbs.twimg.com/profile_images/1021636432211980288/x-HtuyF3_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Sat Jan 25 15:47:29 +0000 2020,1221097266498408448,1221097266498408448,@mryberg @Baylor @united Checked out the lounge when I flew with my parents to ICN. It’s super nice. Ate too much though and couldn’t really eat on the plane. Safe travels!!,False,"[25, 173]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2210702272591708e+18,1221070227259170823,32779777.0,32779777,mryberg,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'mryberg', 'name': 'Sic errybody erryday', 'id': 32779777, 'id_str': '32779777', 'indices': [0, 8]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [9, 16]}, {'screen_name': 'united', 'name': 'United Airlines', 'id': 260907612, 'id_str': '260907612', 'indices': [17, 24]}]",[],en,recent,2414008728,2414008728,TK,kimchibaylor,,Baylor University alumnus | Luke 12:48,,[],False,155,31,3,Thu Mar 27 10:03:52 +0000 2014,2302,,,True,False,35,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1204125292958298113/GvvTgWEq_normal.jpg,https://pbs.twimg.com/profile_images/1204125292958298113/GvvTgWEq_normal.jpg,https://pbs.twimg.com/profile_banners/2414008728/1577430932,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Sat Jan 25 15:37:51 +0000 2020,1221094839359614977,1221094839359614977,@SICEMBALL @Baylor @united Yeah...I did this same trip when I was in the Philippines this past summer. Felt like road kill when I got home.,False,"[27, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.221094441622147e+18,1221094441622147072,301079870.0,301079870,SICEMBALL,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'SICEMBALL', 'name': 'SICEMBALL', 'id': 301079870, 'id_str': '301079870', 'indices': [0, 10]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [11, 18]}, {'screen_name': 'united', 'name': 'United Airlines', 'id': 260907612, 'id_str': '260907612', 'indices': [19, 26]}]",[],en,recent,32779777,32779777,Sic errybody erryday,mryberg,,"Texas born and raised. Saved by Grace. Baylor Alum - 1991, Phi Kappa Chi, I bleed green and gold...#SicEveryone",,[],False,219,858,3,Sat Apr 18 04:18:26 +0000 2009,12032,,,True,False,530,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1193169553561403392/j-AQ-am7_normal.jpg,https://pbs.twimg.com/profile_images/1193169553561403392/j-AQ-am7_normal.jpg,https://pbs.twimg.com/profile_banners/32779777/1485139143,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c69a67ad480e1b1,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,city,Houston,"Houston, TX",US,United States,[],Polygon,"[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]",,,,,,,,,,,,,,,,
37,Sat Jan 25 15:36:16 +0000 2020,1221094441622147072,1221094441622147072,@mryberg @Baylor @united You are set.  Nothing like the return trip when you leave at 7pm at night and arrive at 2pm the same day...back to the future.,False,"[25, 151]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2210936624504218e+18,1221093662450421765,32779777.0,32779777,mryberg,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'mryberg', 'name': 'Sic errybody erryday', 'id': 32779777, 'id_str': '32779777', 'indices': [0, 8]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [9, 16]}, {'screen_name': 'united', 'name': 'United Airlines', 'id': 260907612, 'id_str': '260907612', 'indices': [17, 24]}]",[],en,recent,301079870,301079870,SICEMBALL,SICEMBALL,,"Live and breathe Baylor. Baylor MBA, Baylor Parent, always a Baylor Bear: nothing but Baylor 24x7x365....SICEM Bears!....",,[],False,809,324,8,Wed May 18 21:00:48 +0000 2011,25940,,,True,False,12470,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/912739837664428032/9a1TPvBz_normal.jpg,https://pbs.twimg.com/profile_images/912739837664428032/9a1TPvBz_normal.jpg,https://pbs.twimg.com/profile_banners/301079870/1579659114,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Sat Jan 25 15:32:34 +0000 2020,1221093511463866370,1221093511463866370,@mryberg @Baylor @united That 14 hour flight to Tokyo is brutal:  do it normally once per year.   Hopefully you are flying business or 1st class.,False,"[25, 145]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2210702272591708e+18,1221070227259170823,32779777.0,32779777,mryberg,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'mryberg', 'name': 'Sic errybody erryday', 'id': 32779777, 'id_str': '32779777', 'indices': [0, 8]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [9, 16]}, {'screen_name': 'united', 'name': 'United Airlines', 'id': 260907612, 'id_str': '260907612', 'indices': [17, 24]}]",[],en,recent,301079870,301079870,SICEMBALL,SICEMBALL,,"Live and breathe Baylor. Baylor MBA, Baylor Parent, always a Baylor Bear: nothing but Baylor 24x7x365....SICEM Bears!....",,[],False,809,324,8,Wed May 18 21:00:48 +0000 2011,25940,,,True,False,12470,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/912739837664428032/9a1TPvBz_normal.jpg,https://pbs.twimg.com/profile_images/912739837664428032/9a1TPvBz_normal.jpg,https://pbs.twimg.com/profile_banners/301079870/1579659114,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Sat Jan 25 14:29:02 +0000 2020,1221077520382074881,1221077520382074881,"@Baylor Well, it’s been several hours.....Can you please provide an update? Has the student tested positive? Are they in quarantine? Thank you.",False,"[8, 143]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208236881043702e+18,1220823688104370176,21039814.0,21039814,Baylor,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [0, 7]}]",[],en,recent,1683887707,1683887707,Yoak,Yoakdaddy,Texas,"6th Generation-direct descendant of The Republic-10,000% Texan, Trump, Oilfield, Baylor, KCCO",,[],False,320,779,0,Mon Aug 19 18:10:30 +0000 2013,19022,,,False,False,7423,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1080859505926291457/DpNPQpQC_normal.jpg,https://pbs.twimg.com/profile_images/1080859505926291457/DpNPQpQC_normal.jpg,https://pbs.twimg.com/profile_banners/1683887707/1562119772,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Sat Jan 25 14:00:03 +0000 2020,1221070227259170823,1221070227259170823,"Got plenty of gear packed to show my @baylor spirit in the Philippines the next few weeks. They will know all about our great school when I am done. #BaylorProud

Also...blown away at the @united Polaris Lounge in Houston waiting on my 14.5 hr flight to Tokyo.",False,"[0, 260]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,12,False,False,en,"[{'text': 'BaylorProud', 'indices': [149, 161]}]",[],"[{'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [37, 44]}, {'screen_name': 'united', 'name': 'United Airlines', 'id': 260907612, 'id_str': '260907612', 'indices': [188, 195]}]",[],en,recent,32779777,32779777,Sic errybody erryday,mryberg,,"Texas born and raised. Saved by Grace. Baylor Alum - 1991, Phi Kappa Chi, I bleed green and gold...#SicEveryone",,[],False,219,858,3,Sat Apr 18 04:18:26 +0000 2009,12032,,,True,False,530,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1193169553561403392/j-AQ-am7_normal.jpg,https://pbs.twimg.com/profile_images/1193169553561403392/j-AQ-am7_normal.jpg,https://pbs.twimg.com/profile_banners/32779777/1485139143,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0f0ba0d0d4f000,https://api.twitter.com/1.1/geo/id/0e0f0ba0d0d4f000.json,poi,United Polaris Lounge,United Polaris Lounge,US,United States,[],Polygon,"[[[-95.33357142583309, 29.985724137753472], [-95.33357142583309, 29.985724137753472], [-95.33357142583309, 29.985724137753472], [-95.33357142583309, 29.985724137753472]]]",,,,,,,,,,,,,,,,
41,Sat Jan 25 05:02:11 +0000 2020,1220934869817208833,1220934869817208833,"@whosleeps @BUFootball @BaylorAthletics @Baylor If they want any for record keeping purposes, they need to contact me asap as they are slated for disposal",False,"[48, 154]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2209265002512835e+18,1220926500251283456,22242324.0,22242324,whosleeps,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'whosleeps', 'name': 'Ryan', 'id': 22242324, 'id_str': '22242324', 'indices': [0, 10]}, {'screen_name': 'BUFootball', 'name': 'Baylor Football', 'id': 36142710, 'id_str': '36142710', 'indices': [11, 22]}, {'screen_name': 'BaylorAthletics', 'name': 'Baylor Athletics', 'id': 21374925, 'id_str': '21374925', 'indices': [23, 39]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [40, 47]}]",[],en,recent,32267338,32267338,T-REX,T_REX1991,"Euless, TX",LIFE LONG BAYLOR FAN #SicEm THE BAYLOR APOLOGY TOUR IS OVER! THE PROPHECY #okcoolsicem #HornsDown,,[],False,1594,291,8,Fri Apr 17 02:44:17 +0000 2009,63374,,,True,False,14648,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1213981485079912450/XbsRx6Li_normal.jpg,https://pbs.twimg.com/profile_images/1213981485079912450/XbsRx6Li_normal.jpg,https://pbs.twimg.com/profile_banners/32267338/1574086286,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Sat Jan 25 03:17:29 +0000 2020,1220908519899238400,1220908519899238400,"@JasonGATX @Baylor Says the Aggy...🙄 We’re glad, too. Your loss.",False,"[19, 64]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220832464366637e+18,1220832464366637056,1.1976727642258514e+18,1197672764225851392,JasonGATX,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'JasonGATX', 'name': 'J', 'id': 1197672764225851392, 'id_str': '1197672764225851392', 'indices': [0, 10]}, {'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [11, 18]}]",[],en,recent,545737697,545737697,🇺🇸5th Generation Texan,Prissytxn,"Texas, USA","💚💛my Baylor Bears🐻 and 🏈! Wife, Mother, Proud Texan, and American🇺🇸🇺🇸🇺🇸#MAGA🚂🚂🚂. #LOVEMYPRESIDENT❤️❤️❤️",,[],False,7712,6810,2,Thu Apr 05 06:20:25 +0000 2012,144621,,,False,False,14113,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220947176945307654/F94BfNUQ_normal.jpg,https://pbs.twimg.com/profile_images/1220947176945307654/F94BfNUQ_normal.jpg,https://pbs.twimg.com/profile_banners/545737697/1579294101,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Fri Jan 24 23:21:54 +0000 2020,1220849234469060608,1220849234469060608,"@Baylor Damn Baylor , first a shit load of rapes and now this",False,"[8, 61]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208236881043702e+18,1220823688104370176,21039814.0,21039814,Baylor,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Baylor', 'name': 'Baylor University', 'id': 21039814, 'id_str': '21039814', 'indices': [0, 7]}]",[],en,recent,3404101278,3404101278,Broobies™,artbrilesboobs,"Wacko, Texas ","Biggest tits in college football. Not the real Art Briles , he's a dick. Back2Back bowl losses. Known simply as Broobies™ #stopBayloring™women #liberty #utsa",,[],False,260,426,2,Mon Aug 31 13:36:56 +0000 2015,392,,,False,False,2912,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/638347418719817728/H9m6jLeK_normal.jpg,https://pbs.twimg.com/profile_images/638347418719817728/H9m6jLeK_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
