,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
39,Sat Jan 25 10:24:04 +0000 2020,1221015874045431808,1221015874045431808,"RT @UPTuks: REMINDER: First-year students who haven’t already are reminded to register online urgently in order to get your student card, w…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,17,0,False,False,en,[],[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [3, 10]}]",[],en,recent,802816242239369216,802816242239369216,Shelly Dali,fatbellyshellyy,"Johannesburg, South Africa","Wits LLB student | hopeless hip-hop romantic | contrary to popular belief, I am not a chakras girl",,[],False,849,354,1,Sun Nov 27 10:08:02 +0000 2016,20080,,,False,False,48126,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218872856433635329/5lcwi-ZC_normal.jpg,https://pbs.twimg.com/profile_images/1218872856433635329/5lcwi-ZC_normal.jpg,https://pbs.twimg.com/profile_banners/802816242239369216/1578155470,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none,,Sat Jan 25 10:20:08 +0000 2020,1.2210148843449098e+18,1221014884344909826,"REMINDER: First-year students who haven’t already are reminded to register online urgently in order to get your student card, which is required for Orientation Week from Monday. You can also get help registering at Hillcrest Campus until 2pm today.",False,"[0, 248]",[],[],[],[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,70902697.0,70902697,Univ. of Pretoria,UPTuks,"Pretoria, South Africa",The University of Pretoria is one of the top research institutions in Africa,http://t.co/QmmrYrswdG,"[{'url': 'http://t.co/QmmrYrswdG', 'expanded_url': 'http://www.up.ac.za/', 'display_url': 'up.ac.za', 'indices': [0, 22]}]",[],False,350114.0,208.0,219.0,Wed Sep 02 06:48:55 +0000 2009,930.0,,,True,True,11995.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_banners/70902697/1579507891,006699,CC0033,FFFFFF,000000,True,False,False,False,False,False,False,none,,,,,False,17.0,22.0,False,False,en,,,,,,,,,,,,,,,,,,,,
40,Sat Jan 25 10:23:59 +0000 2020,1221015853761732609,1221015853761732609,"RT @UPTuks: REMINDER: First-year students who haven’t already are reminded to register online urgently in order to get your student card, w…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,17,0,False,False,en,[],[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [3, 10]}]",[],en,recent,1202456607310958592,1202456607310958592,Talitha Gysman,yamnkel56118718,"East London, South Africa",NdingumXhosa. LLB student 👩‍🎓,,[],False,73,172,0,Thu Dec 05 05:16:19 +0000 2019,1763,,,True,False,923,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1208109380807352321/gSoFcU9F_normal.jpg,https://pbs.twimg.com/profile_images/1208109380807352321/gSoFcU9F_normal.jpg,https://pbs.twimg.com/profile_banners/1202456607310958592/1577596943,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,Sat Jan 25 10:20:08 +0000 2020,1.2210148843449098e+18,1221014884344909826,"REMINDER: First-year students who haven’t already are reminded to register online urgently in order to get your student card, which is required for Orientation Week from Monday. You can also get help registering at Hillcrest Campus until 2pm today.",False,"[0, 248]",[],[],[],[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,70902697.0,70902697,Univ. of Pretoria,UPTuks,"Pretoria, South Africa",The University of Pretoria is one of the top research institutions in Africa,http://t.co/QmmrYrswdG,"[{'url': 'http://t.co/QmmrYrswdG', 'expanded_url': 'http://www.up.ac.za/', 'display_url': 'up.ac.za', 'indices': [0, 22]}]",[],False,350114.0,208.0,219.0,Wed Sep 02 06:48:55 +0000 2009,930.0,,,True,True,11995.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_banners/70902697/1579507891,006699,CC0033,FFFFFF,000000,True,False,False,False,False,False,False,none,,,,,False,17.0,22.0,False,False,en,,,,,,,,,,,,,,,,,,,,
67,Sat Jan 25 09:06:52 +0000 2020,1220996446209470464,1220996446209470464,"RT @UPTuks: “THE UP WAY is what we do to teach and learn, innovate, impact on society and communities and to live in a way that’s ethical,…",False,"[0, 139]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [3, 10]}]",[],en,recent,1974465066,1974465066,Toby Sutcliffe,ceohpc,Pretoria South Africa,CEO high performance centre University of Pretoria and Acting Director of TuksSport,https://t.co/IPLxIyQEBC,[],False,1170,352,11,Sun Oct 20 09:24:31 +0000 2013,2152,,,True,False,2298,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/496226625856765952/Lp_ryIdq_normal.jpeg,https://pbs.twimg.com/profile_images/496226625856765952/Lp_ryIdq_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/IPLxIyQEBC', 'expanded_url': 'http://www.hpc.co.za', 'display_url': 'hpc.co.za', 'indices': [0, 23]}]",Sat Jan 25 06:38:54 +0000 2020,1.2209592083189146e+18,1220959208318914565,"“THE UP WAY is what we do to teach and learn, innovate, impact on society and communities and to live in a way that’s ethical, respectful and kind to everyone. From today onwards, you are part of THE UP WAY.” - UP VC Prof Tawana Kupe at #UPWelcomeDay",False,"[0, 250]","[{'text': 'UPWelcomeDay', 'indices': [237, 250]}]",[],[],[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,70902697.0,70902697,Univ. of Pretoria,UPTuks,"Pretoria, South Africa",The University of Pretoria is one of the top research institutions in Africa,http://t.co/QmmrYrswdG,"[{'url': 'http://t.co/QmmrYrswdG', 'expanded_url': 'http://www.up.ac.za/', 'display_url': 'up.ac.za', 'indices': [0, 22]}]",[],False,350114.0,208.0,219.0,Wed Sep 02 06:48:55 +0000 2009,930.0,,,True,True,11995.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_banners/70902697/1579507891,006699,CC0033,FFFFFF,000000,True,False,False,False,False,False,False,none,,,,,False,3.0,8.0,False,False,en,,,,,,,,,,,,,,,,,,,,
68,Sat Jan 25 09:05:24 +0000 2020,1220996076649484288,1220996076649484288,"RT @UPTuks: VC Prof Tawana Kupe is welcoming first-year students at #UPWelcomeDay, after being introduced by ""Libby the Librarian"", the fir…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,11,0,False,False,en,"[{'text': 'UPWelcomeDay', 'indices': [68, 81]}]",[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [3, 10]}]",[],en,recent,1125480511231680512,1125480511231680512,Brenda,brendagithingu,"Johannesburg, South Africa",👩🏾‍🎓@go2uj alumna|PhD Intl. Relations candidate @UPTuks|Researching the impact of intl. terrorist org.s & their affiliations in Africa💣:Al-Shabaab🤝Al-Qaeda,https://t.co/9jYqdEdvx0,[],False,127,213,1,Mon May 06 19:20:39 +0000 2019,1410,,,False,False,1153,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1216282007141081088/fOyNEo5l_normal.jpg,https://pbs.twimg.com/profile_images/1216282007141081088/fOyNEo5l_normal.jpg,https://pbs.twimg.com/profile_banners/1125480511231680512/1578819204,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/9jYqdEdvx0', 'expanded_url': 'http://theafricanjihad.com', 'display_url': 'theafricanjihad.com', 'indices': [0, 23]}]",Sat Jan 25 06:29:12 +0000 2020,1.2209567676870042e+18,1220956767687004164,"VC Prof Tawana Kupe is welcoming first-year students at #UPWelcomeDay, after being introduced by ""Libby the Librarian"", the first client service robot known to be in use in an African university library. ""Thank you, Libby, we will give you a salary increase as soon as possible!""",False,"[0, 279]","[{'text': 'UPWelcomeDay', 'indices': [56, 69]}]",[],[],[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,70902697.0,70902697,Univ. of Pretoria,UPTuks,"Pretoria, South Africa",The University of Pretoria is one of the top research institutions in Africa,http://t.co/QmmrYrswdG,"[{'url': 'http://t.co/QmmrYrswdG', 'expanded_url': 'http://www.up.ac.za/', 'display_url': 'up.ac.za', 'indices': [0, 22]}]",[],False,350114.0,208.0,219.0,Wed Sep 02 06:48:55 +0000 2009,930.0,,,True,True,11995.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_banners/70902697/1579507891,006699,CC0033,FFFFFF,000000,True,False,False,False,False,False,False,none,,,,,False,11.0,25.0,False,False,en,,,,,,,,,,,,,,,,,,,,
70,Sat Jan 25 09:03:03 +0000 2020,1220995484527054848,1220995484527054848,@UPTuks This place 💕,False,"[8, 20]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2209909658188431e+18,1220990965818843136,70902697.0,70902697,UPTuks,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [0, 7]}]",[],en,recent,2822896011,2822896011,Lydia Skillz Monyepao,lyds_monyeps,Johannesburg,Deputy Director: @TuksSport | Football Analyst | @USSAstudent & @Banyana_Banyana Legend | 2010 @FIFAcom WC Marketing | Mama Mapasa | Le football est ma vie!,https://t.co/Fn7bcEhrGD,[],False,999,294,2,Sat Oct 11 14:37:38 +0000 2014,3232,,,True,False,2055,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1136517833981145089/HbwBg5Cu_normal.jpg,https://pbs.twimg.com/profile_images/1136517833981145089/HbwBg5Cu_normal.jpg,https://pbs.twimg.com/profile_banners/2822896011/1559801943,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/Fn7bcEhrGD', 'expanded_url': 'http://www.up.ac.za/tukssport', 'display_url': 'up.ac.za/tukssport', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Sat Jan 25 08:59:36 +0000 2020,1220994619309248517,1220994619309248517,"RT @UPTuks: Full registration services – including submission of contracts, collection of student cards, payments, and other services – are…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,0,False,False,en,[],[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [3, 10]}]",[],en,recent,701342346571554816,701342346571554816,sean_mzwandile,SeanMZWASibanda,"Johannesburg, South Africa",Vitiligo Survivor | Childfree | Red-Pilled | MSU🇿🇼Graduate | UP🇿🇦Postgraduate | Man-City Fan | Tourism Officer.,https://t.co/wv0TXLXZYl,[],False,1168,1359,17,Sun Feb 21 09:47:00 +0000 2016,133807,,,False,False,35032,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1216804628131655680/0m-Cx1Xj_normal.jpg,https://pbs.twimg.com/profile_images/1216804628131655680/0m-Cx1Xj_normal.jpg,https://pbs.twimg.com/profile_banners/701342346571554816/1576390862,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/wv0TXLXZYl', 'expanded_url': 'https://about.me/SeanMSibanda', 'display_url': 'about.me/SeanMSibanda', 'indices': [0, 23]}]",Sat Jan 25 07:36:24 +0000 2020,1.2209736785545052e+18,1220973678554505216,"Full registration services – including submission of contracts, collection of student cards, payments, and other services – are available at Hillcrest Campus until 2pm. Go to Hall 3 for help with all registration-related queries.",False,"[0, 229]",[],[],[],[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,70902697.0,70902697,Univ. of Pretoria,UPTuks,"Pretoria, South Africa",The University of Pretoria is one of the top research institutions in Africa,http://t.co/QmmrYrswdG,"[{'url': 'http://t.co/QmmrYrswdG', 'expanded_url': 'http://www.up.ac.za/', 'display_url': 'up.ac.za', 'indices': [0, 22]}]",[],False,350114.0,208.0,219.0,Wed Sep 02 06:48:55 +0000 2009,930.0,,,True,True,11995.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_banners/70902697/1579507891,006699,CC0033,FFFFFF,000000,True,False,False,False,False,False,False,none,,,,,False,6.0,10.0,False,False,en,,,,,,,,,,,,,,,,,,,,
73,Sat Jan 25 08:58:56 +0000 2020,1220994451843227648,1220994451843227648,"RT @UPTuks: First-year students who haven’t already are reminded to register online urgently in order to get your student card, which is re…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,0,False,False,en,[],[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [3, 10]}]",[],en,recent,701342346571554816,701342346571554816,sean_mzwandile,SeanMZWASibanda,"Johannesburg, South Africa",Vitiligo Survivor | Childfree | Red-Pilled | MSU🇿🇼Graduate | UP🇿🇦Postgraduate | Man-City Fan | Tourism Officer.,https://t.co/wv0TXLXZYl,[],False,1168,1359,17,Sun Feb 21 09:47:00 +0000 2016,133807,,,False,False,35032,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1216804628131655680/0m-Cx1Xj_normal.jpg,https://pbs.twimg.com/profile_images/1216804628131655680/0m-Cx1Xj_normal.jpg,https://pbs.twimg.com/profile_banners/701342346571554816/1576390862,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/wv0TXLXZYl', 'expanded_url': 'https://about.me/SeanMSibanda', 'display_url': 'about.me/SeanMSibanda', 'indices': [0, 23]}]",Sat Jan 25 08:00:33 +0000 2020,1.2209797572124713e+18,1220979757212471296,"First-year students who haven’t already are reminded to register online urgently in order to get your student card, which is required for Orientation Week from Monday. You can also get help registering at Hillcrest Campus until 2pm today.",False,"[0, 238]",[],[],[],[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,70902697.0,70902697,Univ. of Pretoria,UPTuks,"Pretoria, South Africa",The University of Pretoria is one of the top research institutions in Africa,http://t.co/QmmrYrswdG,"[{'url': 'http://t.co/QmmrYrswdG', 'expanded_url': 'http://www.up.ac.za/', 'display_url': 'up.ac.za', 'indices': [0, 22]}]",[],False,350114.0,208.0,219.0,Wed Sep 02 06:48:55 +0000 2009,930.0,,,True,True,11995.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_banners/70902697/1579507891,006699,CC0033,FFFFFF,000000,True,False,False,False,False,False,False,none,,,,,False,6.0,6.0,False,False,en,,,,,,,,,,,,,,,,,,,,
74,Sat Jan 25 08:45:27 +0000 2020,1220991056088576000,1220991056088576000,"RT @UPTuks: First-year students who haven’t already are reminded to register online urgently in order to get your student card, which is re…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,6,0,False,False,en,[],[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [3, 10]}]",[],en,recent,142032752,142032752,Babes kaJesu,NontzMkhize,"Durban, South Africa","|Saved by grace through faith✝️
|Imperfect follower of a perfect Jesus|
|University of Pretoria graduate class of '17|
Insta:@nontzmkhize",https://t.co/SojlzmQjRK,[],False,2141,988,14,Sun May 09 19:06:51 +0000 2010,79173,,,False,False,105931,,False,False,False,9266CC,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1130850991362830339/xCr5YlFb_normal.jpg,https://pbs.twimg.com/profile_images/1130850991362830339/xCr5YlFb_normal.jpg,https://pbs.twimg.com/profile_banners/142032752/1519145430,B3003C,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/SojlzmQjRK', 'expanded_url': 'http://www.instagram.com/nontzmkhize', 'display_url': 'instagram.com/nontzmkhize', 'indices': [0, 23]}]",Sat Jan 25 08:00:33 +0000 2020,1.2209797572124713e+18,1220979757212471296,"First-year students who haven’t already are reminded to register online urgently in order to get your student card, which is required for Orientation Week from Monday. You can also get help registering at Hillcrest Campus until 2pm today.",False,"[0, 238]",[],[],[],[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,70902697.0,70902697,Univ. of Pretoria,UPTuks,"Pretoria, South Africa",The University of Pretoria is one of the top research institutions in Africa,http://t.co/QmmrYrswdG,"[{'url': 'http://t.co/QmmrYrswdG', 'expanded_url': 'http://www.up.ac.za/', 'display_url': 'up.ac.za', 'indices': [0, 22]}]",[],False,350114.0,208.0,219.0,Wed Sep 02 06:48:55 +0000 2009,930.0,,,True,True,11995.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_banners/70902697/1579507891,006699,CC0033,FFFFFF,000000,True,False,False,False,False,False,False,none,,,,,False,6.0,6.0,False,False,en,,,,,,,,,,,,,,,,,,,,
80,Sat Jan 25 08:08:57 +0000 2020,1220981869140959239,1220981869140959239,"RT @UPTuks: First-year students who haven’t already are reminded to register online urgently in order to get your student card, which is re…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,6,0,False,False,en,[],[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [3, 10]}]",[],en,recent,962902394,962902394,Mandz,MandyMthimkhulu,A place called home 🇿🇦,“Seek first to understand then to be understood “ |TuksAlumni🎓|Actuarial Analyst👨🏾‍💻| Bushbuckridge hi le kaya,,[],False,854,1178,0,Wed Nov 21 18:53:57 +0000 2012,20580,,,True,False,1396,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1205466071962128385/qvtwv_EG_normal.jpg,https://pbs.twimg.com/profile_images/1205466071962128385/qvtwv_EG_normal.jpg,https://pbs.twimg.com/profile_banners/962902394/1571945845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,Sat Jan 25 08:00:33 +0000 2020,1.2209797572124713e+18,1220979757212471296,"First-year students who haven’t already are reminded to register online urgently in order to get your student card, which is required for Orientation Week from Monday. You can also get help registering at Hillcrest Campus until 2pm today.",False,"[0, 238]",[],[],[],[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,70902697.0,70902697,Univ. of Pretoria,UPTuks,"Pretoria, South Africa",The University of Pretoria is one of the top research institutions in Africa,http://t.co/QmmrYrswdG,"[{'url': 'http://t.co/QmmrYrswdG', 'expanded_url': 'http://www.up.ac.za/', 'display_url': 'up.ac.za', 'indices': [0, 22]}]",[],False,350114.0,208.0,219.0,Wed Sep 02 06:48:55 +0000 2009,930.0,,,True,True,11995.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_images/558604645212229632/tOX44Roj_normal.jpeg,https://pbs.twimg.com/profile_banners/70902697/1579507891,006699,CC0033,FFFFFF,000000,True,False,False,False,False,False,False,none,,,,,False,6.0,6.0,False,False,en,,,,,,,,,,,,,,,,,,,,
85,Sat Jan 25 07:44:15 +0000 2020,1220975656185532416,1220975656185532416,@UPTuks Are current students allowed to participate?,False,"[8, 52]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2209721235162194e+18,1220972123516219392,70902697.0,70902697,UPTuks,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UPTuks', 'name': 'Univ. of Pretoria', 'id': 70902697, 'id_str': '70902697', 'indices': [0, 7]}]",[],en,recent,340959711,340959711,Thendo From Twittter,MuloiwaThendo,please follow me,"Eudaimonia is the end goal. There is nothing I don't know, and that's not a lie. TUKS student IG:MuloiwaThendo
#AskThendo
Bless Oli ❤️🕊️",https://t.co/nwifzk2HkS,[],False,5865,998,1,Sat Jul 23 15:35:38 +0000 2011,8904,,,True,False,22587,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1160535955654303746/YvRoIN59_normal.jpg,https://pbs.twimg.com/profile_images/1160535955654303746/YvRoIN59_normal.jpg,https://pbs.twimg.com/profile_banners/340959711/1575032902,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/nwifzk2HkS', 'expanded_url': 'https://www.instagram.com/MuloiwaThendo/', 'display_url': 'instagram.com/MuloiwaThendo/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
