,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
67,Fri Jan 24 02:03:05 +0000 2020,1220527411260846080,1220527411260846080,@BlakeleyHPayne @CUBoulder @Michael_Levet Aw thanks Blakeley! Maybe I should tweet a thread of all my random advice but you’ve probably heard most of it :),False,"[42, 155]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204762605870572e+18,1220476260587057159,3219713684.0,3219713684,BlakeleyHPayne,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'BlakeleyHPayne', 'name': 'Blakeley H. Payne', 'id': 3219713684, 'id_str': '3219713684', 'indices': [0, 15]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [16, 26]}, {'screen_name': 'Michael_Levet', 'name': 'Michael Levet', 'id': 748005582192410624, 'id_str': '748005582192410624', 'indices': [27, 41]}]",[],en,recent,194203770,194203770,"Casey Fiesler, PhD, JD, geekD",cfiesler,"Boulder, CO","Faculty in @CUinfoscience by way of @gtcomputing & @vanderbiltlaw. Social computing, law, ethics, fandom. Max level geek. She/her. Views/opinions my own!",https://t.co/WZ77Lq26id,[],False,7085,1113,260,Thu Sep 23 17:41:56 +0000 2010,2970,,,True,False,12185,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1074878911962443776/GzUtUN0a_normal.jpg,https://pbs.twimg.com/profile_images/1074878911962443776/GzUtUN0a_normal.jpg,https://pbs.twimg.com/profile_banners/194203770/1538232471,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/WZ77Lq26id', 'expanded_url': 'http://www.caseyfiesler.com', 'display_url': 'caseyfiesler.com', 'indices': [0, 23]}]",7b9254d3f3763854,https://api.twitter.com/1.1/geo/id/7b9254d3f3763854.json,city,Superior,"Superior, CO",US,United States,[],Polygon,"[[[-105.180287, 39.889067], [-105.136695, 39.889067], [-105.136695, 39.963057], [-105.180287, 39.963057]]]"
71,Thu Jan 23 23:38:24 +0000 2020,1220490997471248384,1220490997471248384,"@MelissaLucash @INSTAAR @CUBoulder I think we have deemed this a female and are looking for a clever name that involves our building acronym (SEEC). SEECing Sally?

Yes to a friend. Need bigger building!",False,"[35, 203]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220489646464893e+18,1220489646464892928,536859972.0,536859972,MelissaLucash,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MelissaLucash', 'name': 'Dr. Melissa Lucash 🌱🌏', 'id': 536859972, 'id_str': '536859972', 'indices': [0, 14]}, {'screen_name': 'INSTAAR', 'name': 'INSTAAR', 'id': 56817260, 'id_str': '56817260', 'indices': [15, 23]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [24, 34]}]",[],en,recent,814844446051274754,814844446051274754,Dr. Merritt Turetsky,queenofpeat,"Guelph, Ontario","Director @INSTAAR. Scientist & mom of three cuties. Chaser of permafrost, wildfire, & all round peat lover. Supporter of #Arctic #SciCom #RightToBeCold. She/her",https://t.co/Z1XhkrPG17,[],False,3866,1108,83,Fri Dec 30 14:43:49 +0000 2016,12042,,,True,False,3538,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1187561319177867264/pyX--acD_normal.jpg,https://pbs.twimg.com/profile_images/1187561319177867264/pyX--acD_normal.jpg,https://pbs.twimg.com/profile_banners/814844446051274754/1483410733,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Z1XhkrPG17', 'expanded_url': 'http://www.turetskylab.com/', 'display_url': 'turetskylab.com', 'indices': [0, 23]}]",fd70c22040963ac7,https://api.twitter.com/1.1/geo/id/fd70c22040963ac7.json,city,Boulder,"Boulder, CO",US,United States,[],Polygon,"[[[-105.3017759, 39.953552], [-105.183597, 39.953552], [-105.183597, 40.094411], [-105.3017759, 40.094411]]]"
72,Thu Jan 23 22:41:00 +0000 2020,1220476555379367937,1220476555379367937,"@BlakeleyHPayne @cfiesler @CUBoulder I just saw @cfiesler’s tweet an hour ago. I’m back home; otherwise, I totally would have gone!",False,"[37, 131]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204762605870572e+18,1220476260587057159,3219713684.0,3219713684,BlakeleyHPayne,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'BlakeleyHPayne', 'name': 'Blakeley H. Payne', 'id': 3219713684, 'id_str': '3219713684', 'indices': [0, 15]}, {'screen_name': 'cfiesler', 'name': 'Casey Fiesler, PhD, JD, geekD', 'id': 194203770, 'id_str': '194203770', 'indices': [16, 25]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [26, 36]}, {'screen_name': 'cfiesler', 'name': 'Casey Fiesler, PhD, JD, geekD', 'id': 194203770, 'id_str': '194203770', 'indices': [48, 57]}]",[],en,recent,748005582192410624,748005582192410624,Michael Levet,Michael_Levet,,"Virginia Tech and University of South Carolina alumnus. PhD Student at @BoulderTheory. Mathemagician, Computer Scientist, and Economist.",,[],False,108,283,0,Wed Jun 29 04:10:03 +0000 2016,2858,,,False,False,1116,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/748281110707089408/qyn1Y2oS_normal.jpg,https://pbs.twimg.com/profile_images/748281110707089408/qyn1Y2oS_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Thu Jan 23 22:02:37 +0000 2020,1220466895893065728,1220466895893065728,Folks I have an amazing job w/ @INSTAAR @CUBoulder. Think a building advisory committee meeting would be boring? Top of the agenda today - should we feature an enormous #Triceratops cast in our common space? Established researchers turned into giddy 2nd graders &amp; said of course!,False,"[0, 283]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,43,False,False,en,"[{'text': 'Triceratops', 'indices': [169, 181]}]",[],"[{'screen_name': 'INSTAAR', 'name': 'INSTAAR', 'id': 56817260, 'id_str': '56817260', 'indices': [31, 39]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [40, 50]}]",[],en,recent,814844446051274754,814844446051274754,Dr. Merritt Turetsky,queenofpeat,"Guelph, Ontario","Director @INSTAAR. Scientist & mom of three cuties. Chaser of permafrost, wildfire, & all round peat lover. Supporter of #Arctic #SciCom #RightToBeCold. She/her",https://t.co/Z1XhkrPG17,[],False,3866,1108,83,Fri Dec 30 14:43:49 +0000 2016,12042,,,True,False,3538,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1187561319177867264/pyX--acD_normal.jpg,https://pbs.twimg.com/profile_images/1187561319177867264/pyX--acD_normal.jpg,https://pbs.twimg.com/profile_banners/814844446051274754/1483410733,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Z1XhkrPG17', 'expanded_url': 'http://www.turetskylab.com/', 'display_url': 'turetskylab.com', 'indices': [0, 23]}]",,,,,,,,,,
77,Thu Jan 23 21:07:11 +0000 2020,1220452942974803992,1220452942974803992,"This video shows what you will see if you fall into a black hole. It is not an artistic impression, but a result of general-relativistic supercomputer simulation by prof. Andrew Hamilton - #BlackHole @cuboulder",False,"[0, 210]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204529407853773e+18,1220452940785377280,7.243476222328259e+17,724347622232825858,rashedero,,,,,False,0,0,False,False,en,"[{'text': 'BlackHole', 'indices': [189, 199]}]",[],"[{'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [200, 210]}]",[],en,recent,724347622232825858,724347622232825858,⚕Rashed 🎗,rashedero,"Riyadh, Kingdom of Saudi Arabia","EMS | Graduated @KSAUHS| Interested in History, Astronomy 🌌, Science, and Art| Lifelong student #ISFJ",https://t.co/K1CLyru4id,[],False,109,46,0,Sun Apr 24 21:21:45 +0000 2016,6059,,,True,False,5379,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1217588751158906881/PkCZGHwM_normal.jpg,https://pbs.twimg.com/profile_images/1217588751158906881/PkCZGHwM_normal.jpg,https://pbs.twimg.com/profile_banners/724347622232825858/1574183852,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/K1CLyru4id', 'expanded_url': 'https://curiouscat.me/rashed_khaled?t=1564963884', 'display_url': 'curiouscat.me/rashed_khaled?…', 'indices': [0, 23]}]",,,,,,,,,,
81,Thu Jan 23 19:49:50 +0000 2020,1220433479252529153,1220433479252529153,@INSTAAR @CUBoulder @CUBoulderENVS @CUBoulderATOC Thanks for the support! 😃,False,"[50, 75]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220430779194495e+18,1220430779194494976,56817260.0,56817260,INSTAAR,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'INSTAAR', 'name': 'INSTAAR', 'id': 56817260, 'id_str': '56817260', 'indices': [0, 8]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [9, 19]}, {'screen_name': 'CUBoulderENVS', 'name': 'CUBoulderENVS', 'id': 820400306, 'id_str': '820400306', 'indices': [20, 34]}, {'screen_name': 'CUBoulderATOC', 'name': 'ATOC at CU-Boulder', 'id': 3452361133, 'id_str': '3452361133', 'indices': [35, 49]}]",[],en,recent,315281798,315281798,Holly Olivarez,holivarez19,"Boulder, CO","NSF Graduate Research Fellow, ENVS & @INSTAAR at @CUBoulder. #SOARS protégé at NCAR. I study the exchange of CO2 between ocean & atm. CO2 at birth: 331.92 ppm",https://t.co/17bwr31jz8,[],False,562,990,13,Sat Jun 11 16:13:40 +0000 2011,11267,,,True,False,1564,,False,False,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1219976680099307520/_AQlF2SS_normal.jpg,https://pbs.twimg.com/profile_images/1219976680099307520/_AQlF2SS_normal.jpg,https://pbs.twimg.com/profile_banners/315281798/1579700189,91D2FA,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/17bwr31jz8', 'expanded_url': 'https://instaar.colorado.edu/people/holly-olivarez/', 'display_url': 'instaar.colorado.edu/people/holly-o…', 'indices': [0, 23]}]",,,,,,,,,,
82,Thu Jan 23 17:40:33 +0000 2020,1220400945349062656,1220400945349062656,"@ucowr Eligible institutions invited to apply include: 
@adamsstate
@ColoradoMesaU
@WaterCenterCMU
@coschoolofmines
@msudenver
@CUDenver
@CUSystem
@UCCS
@CUBoulder
@CSUPueblo
@ColoradoStateU
@CSUGlobal
@FLCDurango
@WesternColoU",False,"[7, 227]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203908753454408e+18,1220390875345440775,8.445987416089068e+17,844598741608906752,COWaterCenter,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'ucowr', 'name': 'UCOWR', 'id': 3248200117, 'id_str': '3248200117', 'indices': [0, 6]}, {'screen_name': 'adamsstate', 'name': 'Adams State', 'id': 18636001, 'id_str': '18636001', 'indices': [56, 67]}, {'screen_name': 'ColoradoMesaU', 'name': 'Colorado Mesa University', 'id': 288467593, 'id_str': '288467593', 'indices': [68, 82]}, {'screen_name': 'WaterCenterCMU', 'name': 'Water Center at CMU', 'id': 442105906, 'id_str': '442105906', 'indices': [83, 98]}, {'screen_name': 'coschoolofmines', 'name': 'Colorado School of Mines', 'id': 28147271, 'id_str': '28147271', 'indices': [99, 115]}, {'screen_name': 'msudenver', 'name': 'MSU Denver', 'id': 71592321, 'id_str': '71592321', 'indices': [116, 126]}, {'screen_name': 'CUDenver', 'name': 'CU Denver', 'id': 15957612, 'id_str': '15957612', 'indices': [127, 136]}, {'screen_name': 'CUSystem', 'name': 'Univ. of Colorado', 'id': 22158430, 'id_str': '22158430', 'indices': [137, 146]}, {'screen_name': 'UCCS', 'name': 'UCCS', 'id': 15461608, 'id_str': '15461608', 'indices': [147, 152]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [153, 163]}, {'screen_name': 'CSUPueblo', 'name': 'CSU-Pueblo', 'id': 25160311, 'id_str': '25160311', 'indices': [164, 174]}, {'screen_name': 'ColoradoStateU', 'name': 'Colorado State Univ', 'id': 27098495, 'id_str': '27098495', 'indices': [175, 190]}, {'screen_name': 'CSUGlobal', 'name': 'CSU Global', 'id': 17496334, 'id_str': '17496334', 'indices': [191, 201]}, {'screen_name': 'FLCDurango', 'name': 'Fort Lewis College', 'id': 312109418, 'id_str': '312109418', 'indices': [202, 213]}, {'screen_name': 'WesternColoU', 'name': 'Western Colorado University', 'id': 29513379, 'id_str': '29513379', 'indices': [214, 227]}]",[],en,recent,844598741608906752,844598741608906752,Colorado Water Center,COWaterCenter,"Fort Collins, CO","Catalyzing excellence in water research, teaching, and engagement by fostering interdisciplinary collaboration and creative scholarship. 💧🌎🌱",https://t.co/jNt7KRTkZf,[],False,539,442,15,Wed Mar 22 17:16:46 +0000 2017,354,,,False,False,986,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1181648521537163264/B4Y-PYrY_normal.png,https://pbs.twimg.com/profile_images/1181648521537163264/B4Y-PYrY_normal.png,https://pbs.twimg.com/profile_banners/844598741608906752/1576625326,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/jNt7KRTkZf', 'expanded_url': 'http://watercenter.colostate.edu/', 'display_url': 'watercenter.colostate.edu', 'indices': [0, 23]}]",,,,,,,,,,
84,Thu Jan 23 15:18:37 +0000 2020,1220365225410662400,1220365225410662400,@MOSAiCArctic @TROPOS_de @CUBoulder gotta love how excited they look!,False,"[36, 69]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.2203618521542083e+18,1220361852154208257,8.268338946662195e+17,826833894666219520,MOSAiCArctic,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MOSAiCArctic', 'name': 'MOSAiC Expedition', 'id': 826833894666219520, 'id_str': '826833894666219520', 'indices': [0, 13]}, {'screen_name': 'TROPOS_de', 'name': 'TROPOS', 'id': 2950949649, 'id_str': '2950949649', 'indices': [14, 24]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [25, 35]}]",[],en,recent,4707740957,4707740957,Iris Moebius,IrisMoebius,"Jena, Germany",All things nature. Lots of photography. Science communicator for the research project Amazon Tall Tower Observatory (ATTO). All views are my own.,https://t.co/7lFTo7q4p1,[],False,49,98,2,Mon Jan 04 19:40:22 +0000 2016,94,,,False,False,356,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/693297946188763136/d5YwXUwU_normal.jpg,https://pbs.twimg.com/profile_images/693297946188763136/d5YwXUwU_normal.jpg,https://pbs.twimg.com/profile_banners/4707740957/1451937595,FA743E,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/7lFTo7q4p1', 'expanded_url': 'http://attoproject.org', 'display_url': 'attoproject.org', 'indices': [0, 23]}]",,,,,,,,,,
85,Thu Jan 23 15:03:11 +0000 2020,1220361340805689345,1220361340805689345,@KeithMolenaar @BioFrontiers @CUBoulder Thank you @KeithMolenaar! I’m looking forward to continue this line of research and discover new ways to connect biological materials to robotics!,False,"[40, 186]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220084365935313e+18,1220084365935312896,65959663.0,65959663,KeithMolenaar,,,,,False,0,5,False,False,en,[],[],"[{'screen_name': 'KeithMolenaar', 'name': 'Keith Molenaar', 'id': 65959663, 'id_str': '65959663', 'indices': [0, 14]}, {'screen_name': 'BioFrontiers', 'name': 'BioFrontiers 💻🦠🧬🧪🧫💉📊📓', 'id': 874075994, 'id_str': '874075994', 'indices': [15, 28]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [29, 39]}, {'screen_name': 'KeithMolenaar', 'name': 'Keith Molenaar', 'id': 65959663, 'id_str': '65959663', 'indices': [50, 64]}]",[],en,recent,1104234200,1104234200,Orit Peleg,oritpeleg,"Boulder, CO","Physics of Living Systems Researcher. Assistant Professor, Department of Computer Science & @BioFrontiers, @CUBoulder, External Faculty @sfiscience",https://t.co/2OGKgmiVla,[],False,729,650,21,Sat Jan 19 17:34:45 +0000 2013,680,,,False,False,351,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/950465454459428864/glDtcAH4_normal.jpg,https://pbs.twimg.com/profile_images/950465454459428864/glDtcAH4_normal.jpg,https://pbs.twimg.com/profile_banners/1104234200/1515014359,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/2OGKgmiVla', 'expanded_url': 'http://peleglab.com', 'display_url': 'peleglab.com', 'indices': [0, 23]}]",,,,,,,,,,
86,Thu Jan 23 13:39:27 +0000 2020,1220340267313594370,1220340267313594370,@crowen7 @CUBoulder @NCAR_Science @FutureEarth @AnthropoceneMag @CalBrackin Yeah...  I am officially a gray-haired man now....  its in print,False,"[76, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203026529715487e+18,1220302652971548673,913330530.0,913330530,crowen7,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'crowen7', 'name': 'Christina Owen', 'id': 913330530, 'id_str': '913330530', 'indices': [0, 8]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [9, 19]}, {'screen_name': 'NCAR_Science', 'name': 'NCAR Science', 'id': 30028674, 'id_str': '30028674', 'indices': [20, 33]}, {'screen_name': 'FutureEarth', 'name': 'Future Earth', 'id': 993249055, 'id_str': '993249055', 'indices': [34, 46]}, {'screen_name': 'AnthropoceneMag', 'name': 'Anthropocene', 'id': 23636580, 'id_str': '23636580', 'indices': [47, 63]}, {'screen_name': 'CalBrackin', 'name': 'Cal', 'id': 899216691489419264, 'id_str': '899216691489419264', 'indices': [64, 75]}]",[],en,recent,144946246,144946246,Josh Tewksbury,tewksjj,Colorado and Beyond,"Director, @FutureEarth US Global Hub; Exec. Editor @Anthropocenemag, Res. Prof. @CUBoulderENVS & @ESPmasonU, Sen. Fellow @SOGES_CSU, #LeopoldLP. my tweets",https://t.co/Cgl2MfPSH2,[],False,2308,835,100,Mon May 17 18:42:57 +0000 2010,1355,,,True,False,4062,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1610612728/joshBW3_normal.jpg,https://pbs.twimg.com/profile_images/1610612728/joshBW3_normal.jpg,https://pbs.twimg.com/profile_banners/144946246/1476965151,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Cgl2MfPSH2', 'expanded_url': 'http://www.futureearth.org/', 'display_url': 'futureearth.org', 'indices': [0, 23]}]",,,,,,,,,,
87,Thu Jan 23 11:09:59 +0000 2020,1220302652971548673,1220302652971548673,@tewksjj @CUBoulder @NCAR_Science @FutureEarth @AnthropoceneMag @CalBrackin I like animated you! Nice job 😀,False,"[76, 107]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2201935244878807e+18,1220193524487880705,144946246.0,144946246,tewksjj,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'tewksjj', 'name': 'Josh Tewksbury', 'id': 144946246, 'id_str': '144946246', 'indices': [0, 8]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [9, 19]}, {'screen_name': 'NCAR_Science', 'name': 'NCAR Science', 'id': 30028674, 'id_str': '30028674', 'indices': [20, 33]}, {'screen_name': 'FutureEarth', 'name': 'Future Earth', 'id': 993249055, 'id_str': '993249055', 'indices': [34, 46]}, {'screen_name': 'AnthropoceneMag', 'name': 'Anthropocene', 'id': 23636580, 'id_str': '23636580', 'indices': [47, 63]}, {'screen_name': 'CalBrackin', 'name': 'Cal', 'id': 899216691489419264, 'id_str': '899216691489419264', 'indices': [64, 75]}]",[],en,recent,913330530,913330530,Christina Owen,crowen7,,"scientist working to improve global agriculture, mother, wife, sister, daughter, feminist, humorist, views posted are mine alone",,[],False,90,506,2,Mon Oct 29 22:07:03 +0000 2012,3586,,,False,False,527,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000488670841/240f4c8ef7dea343e64744188e127842_normal.jpeg,https://pbs.twimg.com/profile_images/378800000488670841/240f4c8ef7dea343e64744188e127842_normal.jpeg,,4A913C,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
