,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
225,Wed Jan 22 21:10:40 +0000 2020,1220091432175718400,1220091432175718400,"@corey_tutt @UNSW We're looking forward to having you there, Corey!",False,"[18, 67]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219744357391061e+18,1219744357391060992,44106240.0,44106240,corey_tutt,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'corey_tutt', 'name': 'Corey Tutt', 'id': 44106240, 'id_str': '44106240', 'indices': [0, 11]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [12, 17]}]",[],en,recent,773523316019724288,773523316019724288,Exciton Science,excitonscience,,"ARC Centre of Excellence in Exciton Science. Research focuses in #solar #energy, exciton control, and lighting & security. #ACEx",https://t.co/GeRzdElyx8,[],False,766,426,8,Wed Sep 07 14:08:24 +0000 2016,981,,,False,False,962,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/787894179326066688/WjhBQ7yP_normal.jpg,https://pbs.twimg.com/profile_images/787894179326066688/WjhBQ7yP_normal.jpg,https://pbs.twimg.com/profile_banners/773523316019724288/1476683873,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/GeRzdElyx8', 'expanded_url': 'http://www.excitonscience.com', 'display_url': 'excitonscience.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
237,Tue Jan 21 22:50:54 +0000 2020,1219754271635206144,1219754271635206144,@UNSWMedicine @UNSW @MK_CCI @NanoMed_UNSW @KidsCancerInst @thekca @GladysB @ARCCoEBionano Congrats and best of luck,False,"[90, 115]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2194195633322598e+18,1219419563332259840,9.33541450708435e+17,933541450708434944,UNSWMedicine,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [0, 13]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [14, 19]}, {'screen_name': 'MK_CCI', 'name': 'Prof Maria Kavallaris AM', 'id': 50298176, 'id_str': '50298176', 'indices': [20, 27]}, {'screen_name': 'NanoMed_UNSW', 'name': 'NanoMed', 'id': 776581978602647552, 'id_str': '776581978602647552', 'indices': [28, 41]}, {'screen_name': 'KidsCancerInst', 'name': 'Childrens Cancer Institute', 'id': 111582458, 'id_str': '111582458', 'indices': [42, 57]}, {'screen_name': 'thekca', 'name': 'Kids Cancer Alliance', 'id': 992453281, 'id_str': '992453281', 'indices': [58, 65]}, {'screen_name': 'GladysB', 'name': 'Gladys Berejiklian', 'id': 704882735815401472, 'id_str': '704882735815401472', 'indices': [66, 74]}, {'screen_name': 'ARCCoEBionano', 'name': 'CBNS', 'id': 2980876543, 'id_str': '2980876543', 'indices': [75, 89]}]",[],en,recent,786845255693770752,786845255693770752,Gino Iori,gino_iori,Sydney Australia,Chemical Engineer (Hons UNSW) FIEAust. Cancer Consumer Representative,,[],False,26,62,1,Fri Oct 14 08:25:02 +0000 2016,349,,,False,False,123,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1037991153222569984/LaP5YDuS_normal.jpg,https://pbs.twimg.com/profile_images/1037991153222569984/LaP5YDuS_normal.jpg,https://pbs.twimg.com/profile_banners/786845255693770752/1477181183,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Tue Jan 21 22:18:00 +0000 2020,1219745988639952898,1219745988639952898,"RT @LeanneH56251190: #auspol @UNSW #crime 

#CrimeMinister @ScottMorrisonMP ALLOWS BANKS, #DavidGonski, @ElliottShayne &amp; others to rip $$$$…",False,"[0, 144]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,"[{'text': 'auspol', 'indices': [21, 28]}, {'text': 'crime', 'indices': [35, 41]}, {'text': 'CrimeMinister', 'indices': [44, 58]}, {'text': 'DavidGonski', 'indices': [90, 102]}]",[],"[{'screen_name': 'LeanneH56251190', 'name': 'Never Trust #ANZ bank 🏦😡👇', 'id': 1091822228792963072, 'id_str': '1091822228792963072', 'indices': [3, 19]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [29, 34]}, {'screen_name': 'ScottMorrisonMP', 'name': 'Scott Morrison', 'id': 34116377, 'id_str': '34116377', 'indices': [59, 75]}, {'screen_name': 'ElliottShayne', 'name': 'Shayne Elliott', 'id': 3250181238, 'id_str': '3250181238', 'indices': [104, 118]}]",[],en,recent,3177220674,3177220674,Anthony Perkins,seQular_left,,"#respectourelders - married middle aged grumpy father of 5, Scientist, skeptic, atheist, lives on Yuggera land",,[],False,1631,4988,10,Mon Apr 27 01:59:57 +0000 2015,11398,,,True,False,12667,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1214017448585777153/RPdtR7lH_normal.jpg,https://pbs.twimg.com/profile_images/1214017448585777153/RPdtR7lH_normal.jpg,https://pbs.twimg.com/profile_banners/3177220674/1437405522,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Tue Jan 21 20:54:46 +0000 2020,1.2197250417570652e+18,1219725041757065216,"#auspol @UNSW #crime 

#CrimeMinister @ScottMorrisonMP ALLOWS BANKS, #DavidGonski, @ElliottShayne &amp; others to rip $$$$$$BILLIONS off #Australians using fraud, malfeasance, unconscionable &amp; illegal lending, asset stripping etc..

Voted AGAINST the bank royal commission 26 TIMES",False,"[0, 285]","[{'text': 'auspol', 'indices': [0, 7]}, {'text': 'crime', 'indices': [14, 20]}, {'text': 'CrimeMinister', 'indices': [23, 37]}, {'text': 'DavidGonski', 'indices': [69, 81]}, {'text': 'Australians', 'indices': [137, 149]}]",[],"[{'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [8, 13]}, {'screen_name': 'ScottMorrisonMP', 'name': 'Scott Morrison', 'id': 34116377, 'id_str': '34116377', 'indices': [38, 54]}, {'screen_name': 'ElliottShayne', 'name': 'Shayne Elliott', 'id': 3250181238, 'id_str': '3250181238', 'indices': [83, 97]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.0918222287929631e+18,1091822228792963072,Never Trust #ANZ bank 🏦😡👇,LeanneH56251190,"New South Wales, Australia",Ripped off by ANZ bank | proud mum | leftie | hater of injustice & inequality | NEVER bank with ANZ,,[],False,1434.0,4976.0,4.0,Sat Feb 02 22:14:39 +0000 2019,13211.0,,,False,False,10202.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1109497263527620609/dX6u0pEG_normal.jpg,https://pbs.twimg.com/profile_images/1109497263527620609/dX6u0pEG_normal.jpg,https://pbs.twimg.com/profile_banners/1091822228792963072/1553359791,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,3.0,4.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,
242,Tue Jan 21 19:41:35 +0000 2020,1219706627319689216,1219706627319689216,@sebs1954 @rainey_knight You can only go to the High court if you have constitutional grounds to challenge the legitimacy of the Morrison government. Any constitutional lawyers out there willing to give advice. @ProfGWilliams @Jarrapin @UNSW @MelbLawSchool @AnuLawHRC,False,"[25, 267]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219510880066343e+18,1219510880066342912,940713552.0,940713552,sebs1954,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'sebs1954', 'name': 'sebsie', 'id': 940713552, 'id_str': '940713552', 'indices': [0, 9]}, {'screen_name': 'rainey_knight', 'name': 'Lauraine knight', 'id': 475780866, 'id_str': '475780866', 'indices': [10, 24]}, {'screen_name': 'ProfGWilliams', 'name': 'George Williams', 'id': 29156520, 'id_str': '29156520', 'indices': [211, 225]}, {'screen_name': 'Jarrapin', 'name': '💧Sandi Keane 🔥', 'id': 236328848, 'id_str': '236328848', 'indices': [226, 235]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [236, 241]}, {'screen_name': 'MelbLawSchool', 'name': 'Melbourne Law School', 'id': 911430326, 'id_str': '911430326', 'indices': [242, 256]}, {'screen_name': 'AnuLawHRC', 'name': 'ANU Law HRC', 'id': 2771731501, 'id_str': '2771731501', 'indices': [257, 267]}]",[],en,recent,142844200,142844200,Julie,Julieoz836,Australia,"Social democrat, wants to see a progressive innovative Australia & rapid action on global warming #WearetheResistance #NotoFascism",,[],False,872,2201,13,Tue May 11 22:45:13 +0000 2010,31182,,,True,False,70282,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/727286598816030725/36pcw_Rs_normal.jpg,https://pbs.twimg.com/profile_images/727286598816030725/36pcw_Rs_normal.jpg,,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Tue Jan 21 10:08:43 +0000 2020,1219562458206990336,1219562458206990336,"@UNSW @MK_CCI @UNSWMedicine Congrats 🥳🥳🥳🥳 to Professor Maria Kavallaris @MK_CCI inspiring leader of childhood cancer research.
It is a great honor to have this chance to work with you🙃!",False,"[28, 185]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2194983030389514e+18,1219498303038951424,14769030.0,14769030,UNSW,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [0, 5]}, {'screen_name': 'MK_CCI', 'name': 'Prof Maria Kavallaris AM', 'id': 50298176, 'id_str': '50298176', 'indices': [6, 13]}, {'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [14, 27]}, {'screen_name': 'MK_CCI', 'name': 'Prof Maria Kavallaris AM', 'id': 50298176, 'id_str': '50298176', 'indices': [72, 79]}]",[],en,recent,1163056288357466112,1163056288357466112,Nilou,Nilou54862672,"Sydney, New South Wales","PhD student @unsw, Cancer researcher",,[],False,7,64,0,Sun Aug 18 11:53:35 +0000 2019,64,,,False,False,3,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1163057587530559490/SuO9ZA3X_normal.jpg,https://pbs.twimg.com/profile_images/1163057587530559490/SuO9ZA3X_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Tue Jan 21 10:02:46 +0000 2020,1219560962467909632,1219560962467909632,"@UNSWMedicine @UNSW @MK_CCI @NanoMed_UNSW @KidsCancerInst @thekca @GladysB @ARCCoEBionano Congratulations Maria, wonderful achievement and recognition of your great work!",False,"[90, 170]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2194195633322598e+18,1219419563332259840,9.33541450708435e+17,933541450708434944,UNSWMedicine,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [0, 13]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [14, 19]}, {'screen_name': 'MK_CCI', 'name': 'Prof Maria Kavallaris AM', 'id': 50298176, 'id_str': '50298176', 'indices': [20, 27]}, {'screen_name': 'NanoMed_UNSW', 'name': 'NanoMed', 'id': 776581978602647552, 'id_str': '776581978602647552', 'indices': [28, 41]}, {'screen_name': 'KidsCancerInst', 'name': 'Childrens Cancer Institute', 'id': 111582458, 'id_str': '111582458', 'indices': [42, 57]}, {'screen_name': 'thekca', 'name': 'Kids Cancer Alliance', 'id': 992453281, 'id_str': '992453281', 'indices': [58, 65]}, {'screen_name': 'GladysB', 'name': 'Gladys Berejiklian', 'id': 704882735815401472, 'id_str': '704882735815401472', 'indices': [66, 74]}, {'screen_name': 'ARCCoEBionano', 'name': 'CBNS', 'id': 2980876543, 'id_str': '2980876543', 'indices': [75, 89]}]",[],en,recent,381193253,381193253,Afaf Girgis AM,Afaf_Girgis,Newcastle and Sydney New South,"Director, Psycho-oncology Research Group, Ingham Institute for Applied Medical Research @InghamInstitute & @UNSW. Views are my own.",https://t.co/zZzD3MBq0u,[],False,1462,583,39,Tue Sep 27 22:19:33 +0000 2011,17594,,,True,False,7383,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1115099552225173504/KF3P91yS_normal.png,https://pbs.twimg.com/profile_images/1115099552225173504/KF3P91yS_normal.png,https://pbs.twimg.com/profile_banners/381193253/1556745662,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zZzD3MBq0u', 'expanded_url': 'https://research.unsw.edu.au/people/professor-afaf-girgis', 'display_url': 'research.unsw.edu.au/people/profess…', 'indices': [0, 23]}]",,,,,,,,,,,00ba62e254e53431,https://api.twitter.com/1.1/geo/id/00ba62e254e53431.json,city,Nelson Bay - Corlette,"Nelson Bay - Corlette, New South Wales",AU,Australia,[],Polygon,"[[[152.099867168, -32.740975666], [152.169143008, -32.740975666], [152.169143008, -32.709603995], [152.099867168, -32.709603995]]]"
249,Tue Jan 21 09:42:00 +0000 2020,1219555736595787776,1219555736595787776,@CelineHeu @PalliThordarson @unswmwac @UNSW @arc_gov_au I’m sure @PalliThordarson and I could put it to good use in Hilmer 😁!,False,"[56, 125]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2195305052776899e+18,1219530505277689856,1.0675700679388488e+18,1067570067938848768,CelineHeu,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'CelineHeu', 'name': 'Dr Celine Heu', 'id': 1067570067938848768, 'id_str': '1067570067938848768', 'indices': [0, 10]}, {'screen_name': 'PalliThordarson', 'name': 'Palli Thordarson', 'id': 2919448626, 'id_str': '2919448626', 'indices': [11, 27]}, {'screen_name': 'unswmwac', 'name': 'UNSW MWAC', 'id': 733121706038939648, 'id_str': '733121706038939648', 'indices': [28, 37]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [38, 43]}, {'screen_name': 'arc_gov_au', 'name': 'ARC', 'id': 243479125, 'id_str': '243479125', 'indices': [44, 55]}, {'screen_name': 'PalliThordarson', 'name': 'Palli Thordarson', 'id': 2919448626, 'id_str': '2919448626', 'indices': [65, 81]}]",[],en,recent,743215106708799488,743215106708799488,Kristopher Kilian,KrisKilian,"Sydney, New South Wales","A/Prof - ARC FF - Scientia Fellow; materials chemist - bioengineer - academic inspired by nature. 💕biomaterials, cell engineering, mechanobiology, cancer tech",https://t.co/C8ui7OvZA2,[],False,1053,785,12,Wed Jun 15 22:54:24 +0000 2016,4498,,,False,False,1188,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1128497198881169409/hE6PdCy-_normal.png,https://pbs.twimg.com/profile_images/1128497198881169409/hE6PdCy-_normal.png,https://pbs.twimg.com/profile_banners/743215106708799488/1466040736,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/C8ui7OvZA2', 'expanded_url': 'http://kilianlab.com', 'display_url': 'kilianlab.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
252,Tue Jan 21 09:03:25 +0000 2020,1219546026744279040,1219546026744279040,@9NewsQueensland @9NewsAUS @heinkealex What are implications to soil given climate change; the recent fires and the ash? Are there health risks? @unionsaustralia @UNSW @UNSWEngineering @Sydney_Uni @theage @AustralianLabor @Greens @zalisteggall @AlboMP,False,"[39, 251]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2195380147052585e+18,1219538014705258496,36255721.0,36255721,9NewsQueensland,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': '9NewsQueensland', 'name': 'Nine News Queensland', 'id': 36255721, 'id_str': '36255721', 'indices': [0, 16]}, {'screen_name': '9NewsAUS', 'name': 'Nine News Australia', 'id': 22993014, 'id_str': '22993014', 'indices': [17, 26]}, {'screen_name': 'heinkealex', 'name': 'Alexander Heinke', 'id': 1536553201, 'id_str': '1536553201', 'indices': [27, 38]}, {'screen_name': 'unionsaustralia', 'name': 'Australian Unions', 'id': 16627712, 'id_str': '16627712', 'indices': [145, 161]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [162, 167]}, {'screen_name': 'UNSWEngineering', 'name': 'UNSW Engineering', 'id': 2432748481, 'id_str': '2432748481', 'indices': [168, 184]}, {'screen_name': 'Sydney_Uni', 'name': 'University of Sydney', 'id': 20104025, 'id_str': '20104025', 'indices': [185, 196]}, {'screen_name': 'theage', 'name': 'The Age', 'id': 32201814, 'id_str': '32201814', 'indices': [197, 204]}, {'screen_name': 'AustralianLabor', 'name': 'Australian Labor', 'id': 95766807, 'id_str': '95766807', 'indices': [205, 221]}, {'screen_name': 'Greens', 'name': 'Australian Greens', 'id': 7900732, 'id_str': '7900732', 'indices': [222, 229]}, {'screen_name': 'zalisteggall', 'name': '🌏 Zali Steggall MP', 'id': 1089151295397621760, 'id_str': '1089151295397621760', 'indices': [230, 243]}, {'screen_name': 'AlboMP', 'name': 'Anthony Albanese', 'id': 254515782, 'id_str': '254515782', 'indices': [244, 251]}]",[],en,recent,1041585792416538624,1041585792416538624,ana_captures 👑🍀🌸🍃,ana_captures,global ,"'where art & science collide' innovation. insight. sustainability. media/publishing. Australian, europhile, Londoner. I don’t donate my words. 🍀👑",,[],False,1363,2847,37,Mon Sep 17 07:12:59 +0000 2018,266940,,,False,False,173494,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1191994436990963712/vLKCvJ4e_normal.jpg,https://pbs.twimg.com/profile_images/1191994436990963712/vLKCvJ4e_normal.jpg,https://pbs.twimg.com/profile_banners/1041585792416538624/1574851607,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Tue Jan 21 08:18:13 +0000 2020,1219534653268295680,1219534653268295680,Welcoming our marine science field course students all the way from Australia! 🇦🇺 @UNSW @UNSWScience #marinebiology #marinescience,False,"[0, 130]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,"[{'text': 'marinebiology', 'indices': [101, 115]}, {'text': 'marinescience', 'indices': [116, 130]}]",[],"[{'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [82, 87]}, {'screen_name': 'UNSWScience', 'name': 'UNSW Science', 'id': 468825843, 'id_str': '468825843', 'indices': [88, 100]}]",[],en,recent,1191679108704612354,1191679108704612354,Cape Research & Diver Development,CapeRadd,"Simons Town, South Africa ",Marine field station in #southafrica 🇿🇦 Small team of scientists 🇬🇧🇺🇸 Join👉 Field courses|Research|Snorkelling/diving experiences for all|citizen science,https://t.co/Do7IzHNXML,[],False,97,749,1,Tue Nov 05 11:31:43 +0000 2019,159,,,False,False,79,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1191680528568717312/qZPYEq11_normal.jpg,https://pbs.twimg.com/profile_images/1191680528568717312/qZPYEq11_normal.jpg,https://pbs.twimg.com/profile_banners/1191679108704612354/1574073235,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Do7IzHNXML', 'expanded_url': 'http://www.caperadd.com', 'display_url': 'caperadd.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
254,Tue Jan 21 08:01:44 +0000 2020,1219530505277689856,1219530505277689856,"@PalliThordarson @unswmwac @UNSW @arc_gov_au It sure was a game changer! Not to worry, I am not done with it yet! Probably will reappear in another lab location for liquid AFM with topview camera 😉",False,"[45, 197]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2195155899720008e+18,1219515589972000768,2919448626.0,2919448626,PalliThordarson,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'PalliThordarson', 'name': 'Palli Thordarson', 'id': 2919448626, 'id_str': '2919448626', 'indices': [0, 16]}, {'screen_name': 'unswmwac', 'name': 'UNSW MWAC', 'id': 733121706038939648, 'id_str': '733121706038939648', 'indices': [17, 26]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [27, 32]}, {'screen_name': 'arc_gov_au', 'name': 'ARC', 'id': 243479125, 'id_str': '243479125', 'indices': [33, 44]}]",[],en,recent,1067570067938848768,1067570067938848768,Dr Celine Heu,CelineHeu,"Sydney, New South Wales","Microscopist, Biologist, Research Associate in the BMIF @unswmwac. Passionate about interdiciplinary research, equity and outreach. #UNSWWomenChamps",https://t.co/2SLxCVFehK,[],False,168,229,4,Wed Nov 28 00:05:13 +0000 2018,1667,,,True,False,280,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1067576497861357569/MSqykSUA_normal.jpg,https://pbs.twimg.com/profile_images/1067576497861357569/MSqykSUA_normal.jpg,,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/2SLxCVFehK', 'expanded_url': 'https://www.analytical.unsw.edu.au/facilities/bmif', 'display_url': 'analytical.unsw.edu.au/facilities/bmif', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
