,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
88,Sat Jan 25 01:01:27 +0000 2020,1220874288665788416,1220874288665788416,@omgghorpad @SouthAsianBuoy @moubanerjee28 @ucdavis Can we join remotely via zoom/Skype?,False,"[52, 88]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2208724080614646e+18,1220872408061464577,4266804431.0,4266804431,omgghorpad,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'omgghorpad', 'name': 'falter Benjamin_vijay sethupathi stan account', 'id': 4266804431, 'id_str': '4266804431', 'indices': [0, 11]}, {'screen_name': 'SouthAsianBuoy', 'name': 'Manasvin (#NoToCAA #COLAforUCs)', 'id': 1163170865279692801, 'id_str': '1163170865279692801', 'indices': [12, 27]}, {'screen_name': 'moubanerjee28', 'name': 'Mou Banerjee', 'id': 3310347548, 'id_str': '3310347548', 'indices': [28, 42]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [43, 51]}]",[],en,recent,495105925,495105925,Prerna Srigyan,prernasrigyan,Delhi,PhD student @UCIrvine Anthropology. I think about air a lot. environmental writing & science fiction in India. practices of academic care ✊🏽,,[],False,617,966,11,Fri Feb 17 16:13:31 +0000 2012,5443,,,False,False,2597,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1148282020692291585/KB7g_Rgo_normal.jpg,https://pbs.twimg.com/profile_images/1148282020692291585/KB7g_Rgo_normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/495105925/1530716750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Sat Jan 25 00:42:29 +0000 2020,1220869512397914112,1220869512397914112,"RT @SouthAsianBuoy: The Dept. of Religious Studies @ucdavis is hosting a discussion on ""Minority Citizenship in Contemporary Indian Democra…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,19,0,False,False,en,[],[],"[{'screen_name': 'SouthAsianBuoy', 'name': 'Manasvin (#NoToCAA #COLAforUCs)', 'id': 1163170865279692801, 'id_str': '1163170865279692801', 'indices': [3, 18]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [51, 59]}]",[],en,recent,3310347548,3310347548,Mou Banerjee,moubanerjee28,"Madison, WI","PhD @Harvard, @SSRC_IDRF. Historian @UWMadison, @UWHistoryDept. Religion & politics in South Asia. Retweets are not endorsements.",,[],False,668,1061,9,Sun Aug 09 07:21:02 +0000 2015,4673,,,False,False,1932,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1086295556434014208/VIE4zlvO_normal.jpg,https://pbs.twimg.com/profile_images/1086295556434014208/VIE4zlvO_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/3310347548/1439308369,,,,,,,,,,,Sat Jan 25 00:08:20 +0000 2020,1.2208609180425134e+18,1220860918042513408,"The Dept. of Religious Studies @ucdavis is hosting a discussion on ""Minority Citizenship in Contemporary Indian Democracy: CAA and NRC"", led by Drs. Barbara Metcalf and Sudipta Sen at Voorhies 126 on Monday, Jan 27th from 5.30-7.30pm. All are welcome.",False,"[0, 251]",[],[],"[{'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [31, 39]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.1631708652796928e+18,1163170865279692801,Manasvin (#NoToCAA #COLAforUCs),SouthAsianBuoy,"Davis, CA","PhD student/Comp Lit/Religion @ucdavis. 17c. 
Opinions mine. 🏳️‍🌈. Pronoun fluid.

Not a Pokemon but I love rare candy.

EN/TA/FR/BN/HI",,[],False,241.0,951.0,1.0,Sun Aug 18 19:28:50 +0000 2019,2800.0,,,False,False,2151.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1221007481880506368/ZnPTzwh4_normal.jpg,https://pbs.twimg.com/profile_images/1221007481880506368/ZnPTzwh4_normal.jpg,https://pbs.twimg.com/profile_banners/1163170865279692801/1571933465,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,19.0,27.0,False,False,en,,,,,,,,,,,
93,Sat Jan 25 00:08:20 +0000 2020,1220860918042513408,1220860918042513408,"The Dept. of Religious Studies @ucdavis is hosting a discussion on ""Minority Citizenship in Contemporary Indian Democracy: CAA and NRC"", led by Drs. Barbara Metcalf and Sudipta Sen at Voorhies 126 on Monday, Jan 27th from 5.30-7.30pm. All are welcome.",False,"[0, 251]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,19,27,False,False,en,[],[],"[{'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [31, 39]}]",[],en,recent,1163170865279692801,1163170865279692801,Manasvin (#NoToCAA #COLAforUCs),SouthAsianBuoy,"Davis, CA","PhD student/Comp Lit/Religion @ucdavis. 17c. 
Opinions mine. 🏳️‍🌈. Pronoun fluid.

Not a Pokemon but I love rare candy.

EN/TA/FR/BN/HI",,[],False,241,951,1,Sun Aug 18 19:28:50 +0000 2019,2800,,,False,False,2151,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1221007481880506368/ZnPTzwh4_normal.jpg,https://pbs.twimg.com/profile_images/1221007481880506368/ZnPTzwh4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1163170865279692801/1571933465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Fri Jan 24 23:34:13 +0000 2020,1220852334869147648,1220852334869147648,@ele_grandi_ @ucdavis @AngelaHaczku @clancyatheart @UCDavisHealth @UCDavisResearch Congrats Ele! Very well deserved.,False,"[83, 116]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220831208948433e+18,1220831208948432896,8.117928701054444e+17,811792870105444353,ele_grandi_,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ele_grandi_', 'name': 'Ele Grandi', 'id': 811792870105444353, 'id_str': '811792870105444353', 'indices': [0, 12]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [13, 21]}, {'screen_name': 'AngelaHaczku', 'name': 'Angela Haczku', 'id': 940828217639882753, 'id_str': '940828217639882753', 'indices': [22, 35]}, {'screen_name': 'clancyatheart', 'name': 'Colleen E. Clancy', 'id': 725454370624561152, 'id_str': '725454370624561152', 'indices': [36, 50]}, {'screen_name': 'UCDavisHealth', 'name': 'UC Davis Health', 'id': 49744953, 'id_str': '49744953', 'indices': [51, 65]}, {'screen_name': 'UCDavisResearch', 'name': 'UC Davis Research', 'id': 2766583082, 'id_str': '2766583082', 'indices': [66, 82]}]",[],en,recent,17226615,17226615,adamphill,adamphill,Sydney,Dad. Scientist.,,[],False,157,359,5,Fri Nov 07 04:52:27 +0000 2008,542,,,False,False,1470,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/940349588/image_normal.jpg,https://pbs.twimg.com/profile_images/940349588/image_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Fri Jan 24 23:21:58 +0000 2020,1220849252278198275,1220849252278198275,@DarkAdonisSA @NSF @ucdavis Cat bot raises a good point. I believe the tweeter meant that a change in temperature of 0.75 c is equal to a change of 1.35 f.,False,"[28, 155]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2073000003565486e+18,1207300000356548608,35301197.0,35301197,DarkAdonisSA,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'DarkAdonisSA', 'name': 'Cat Bot', 'id': 35301197, 'id_str': '35301197', 'indices': [0, 13]}, {'screen_name': 'NSF', 'name': 'National Science Foundation', 'id': 16245822, 'id_str': '16245822', 'indices': [14, 18]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [19, 27]}]",[],en,recent,574180671,574180671,Christine Urbanowicz,christiurbano,,Ecologist and science communication enthusiast.,,[],False,311,392,8,Tue May 08 01:13:16 +0000 2012,1181,,,True,False,629,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/647251388184047617/YiGrL7Al_normal.jpg,https://pbs.twimg.com/profile_images/647251388184047617/YiGrL7Al_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/574180671/1443152063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Fri Jan 24 23:03:09 +0000 2020,1220844515080142848,1220844515080142848,@ele_grandi_ @ucdavis @AngelaHaczku @clancyatheart @UCDavisHealth @UCDavisResearch Congratulations!!!🍾,False,"[83, 102]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220831208948433e+18,1220831208948432896,8.117928701054444e+17,811792870105444353,ele_grandi_,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ele_grandi_', 'name': 'Ele Grandi', 'id': 811792870105444353, 'id_str': '811792870105444353', 'indices': [0, 12]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [13, 21]}, {'screen_name': 'AngelaHaczku', 'name': 'Angela Haczku', 'id': 940828217639882753, 'id_str': '940828217639882753', 'indices': [22, 35]}, {'screen_name': 'clancyatheart', 'name': 'Colleen E. Clancy', 'id': 725454370624561152, 'id_str': '725454370624561152', 'indices': [36, 50]}, {'screen_name': 'UCDavisHealth', 'name': 'UC Davis Health', 'id': 49744953, 'id_str': '49744953', 'indices': [51, 65]}, {'screen_name': 'UCDavisResearch', 'name': 'UC Davis Research', 'id': 2766583082, 'id_str': '2766583082', 'indices': [66, 82]}]",[],en,recent,3421234018,3421234018,Li Lab - EP,naliphd,"Houston, TX","assistant professor @bcmhouston, basic scientist in cardiac electrophysiology, researcher mentor, among others",https://t.co/4yoXCULRe7,[],False,76,79,0,Thu Aug 13 23:09:35 +0000 2015,388,,,True,False,128,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1007107093298663424/IsLlWEit_normal.jpg,https://pbs.twimg.com/profile_images/1007107093298663424/IsLlWEit_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/4yoXCULRe7', 'expanded_url': 'https://bcmlilab.wixsite.com/lilabep', 'display_url': 'bcmlilab.wixsite.com/lilabep', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/3421234018/1576281087,dd443cdeaaf05242,https://api.twitter.com/1.1/geo/id/dd443cdeaaf05242.json,city,West University Place,"West University Place, TX",US,United States,[],Polygon,"[[[-95.4473, 29.705996], [-95.41829, 29.705996], [-95.41829, 29.7255264], [-95.4473, 29.7255264]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Fri Jan 24 22:29:50 +0000 2020,1220836130507182081,1220836130507182081,"RT @BenardMF: What is your guess? 

Use the poll, or reply with specific date. 

part 2/2

PS - contest inspired by @ucdavis Art Shapiro's…",False,"[0, 139]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'BenardMF', 'name': 'Mike Benard', 'id': 613714658, 'id_str': '613714658', 'indices': [3, 12]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [116, 124]}]",[],en,recent,2944953687,2944953687,"asia murphy, problematic aCaDeMiC (7.1%)",am_anatiala,all coffee shops on Haudenosaunee land,that black cameratrapqueen | wildlife | #fosafriday | #whoseatingbambi | science | write | photograph | shitpost | #bloodparks | AMA |  https://t.co/jehRvWUd7X,https://t.co/xwxLHFmpqy,"[{'url': 'https://t.co/jehRvWUd7X', 'expanded_url': 'http://patreon.com/am_anatiala', 'display_url': 'patreon.com/am_anatiala', 'indices': [136, 159]}]",False,11611,735,425,Sun Dec 28 00:00:21 +0000 2014,157733,,,False,False,95167,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1050481609378582528/GzUhHpqY_normal.jpg,https://pbs.twimg.com/profile_images/1050481609378582528/GzUhHpqY_normal.jpg,5EB53C,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/xwxLHFmpqy', 'expanded_url': 'https://www.asiajmurphy.com/', 'display_url': 'asiajmurphy.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/2944953687/1555455642,,,,,,,,,,,Fri Jan 24 01:39:25 +0000 2020,1.2205214549634499e+18,1220521454963449856,"What is your guess? 

Use the poll, or reply with specific date. 

part 2/2

PS - contest inspired by @ucdavis Art Shapiro's butterfly capture contest.",False,"[0, 151]",[],[],"[{'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [102, 110]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2205208617505055e+18,1220520861750505478,613714658.0,613714658,BenardMF,613714658.0,613714658,Mike Benard,BenardMF,CLE,Associate Prof at CWRU studying ecology & herpetology.,https://t.co/JxYBJSw0Dz,[],False,2593.0,944.0,64.0,Wed Jun 20 20:03:38 +0000 2012,28555.0,,,False,False,10125.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1049763780664717312/p1ATuAYg_normal.jpg,https://pbs.twimg.com/profile_images/1049763780664717312/p1ATuAYg_normal.jpg,https://pbs.twimg.com/profile_banners/613714658/1535332259,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,1.0,False,False,en,"[{'url': 'https://t.co/JxYBJSw0Dz', 'expanded_url': 'http://www.mister-toad.com', 'display_url': 'mister-toad.com', 'indices': [0, 23]}]",,,,,,,,,,
101,Fri Jan 24 20:29:19 +0000 2020,1220805804112125958,1220805804112125958,"@wbs_bill @VirginiaSports @cavalierdaily Many athletic departments around the country are establishing new career development programs specifically for student-athletes (because the reality is, many of them don’t go on to be pros in their field). See @kevinablue @ucdavis athletics for a great example!",False,"[41, 302]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204399726642831e+18,1220439972664283137,369184578.0,369184578,wbs_bill,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'wbs_bill', 'name': 'Bill', 'id': 369184578, 'id_str': '369184578', 'indices': [0, 9]}, {'screen_name': 'VirginiaSports', 'name': 'Virginia Cavaliers', 'id': 44257374, 'id_str': '44257374', 'indices': [10, 25]}, {'screen_name': 'cavalierdaily', 'name': 'The Cavalier Daily', 'id': 24296023, 'id_str': '24296023', 'indices': [26, 40]}, {'screen_name': 'kevinablue', 'name': 'Kevin Blue', 'id': 52123759, 'id_str': '52123759', 'indices': [251, 262]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [263, 271]}]",[],en,recent,487224957,487224957,Stephanie Garcia,steph_steeples,,"Steeplechaser 🐎 (no, not the horse-racing kind) || Team New Balance 🏃🏻‍♀️ || Sacramento 📍 || UVA alum 💙🧡 || Chasing dreams with passion & presence ⚡️",,[],False,3381,899,58,Thu Feb 09 04:15:52 +0000 2012,6589,,,True,False,6301,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/975187494747721728/e_23Y6R7_normal.jpg,https://pbs.twimg.com/profile_images/975187494747721728/e_23Y6R7_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/487224957/1570636704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Fri Jan 24 19:33:43 +0000 2020,1220791808818470912,1220791808818470912,@ucdavisvetmed @WSUvetmed Wow! Congrats Dr. Borjesson! Students and colleagues @ucdavis and @ucdavisvetmed will miss you!,False,"[26, 121]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207825905519698e+18,1220782590551969792,70744113.0,70744113,ucdavisvetmed,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ucdavisvetmed', 'name': 'UC Davis Veterinary Medicine', 'id': 70744113, 'id_str': '70744113', 'indices': [0, 14]}, {'screen_name': 'WSUvetmed', 'name': 'WSUVETMED', 'id': 18817285, 'id_str': '18817285', 'indices': [15, 25]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [79, 87]}, {'screen_name': 'ucdavisvetmed', 'name': 'UC Davis Veterinary Medicine', 'id': 70744113, 'id_str': '70744113', 'indices': [92, 106]}]",[],en,recent,956572983706845184,956572983706845184,𝘿𝙧. 𝘾𝙧𝙮𝙨𝙩𝙖𝙡 𝙍𝙤𝙜𝙚𝙧𝙨 ≽(◕ ᴗ ◕)≼ 🐥🐸,RogersLabUCD,"Davis, CA",We are a cell and developmental biology research lab at UC Davis School of Veterinary Medicine run by Dr. Crystal D. Rogers. We love science! #ThinkBigDiversity,https://t.co/8OfPlEgGZ2,[],False,990,1075,1,Thu Jan 25 17:02:26 +0000 2018,24531,,,True,False,1835,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1027910995883085830/KZKndR9i_normal.jpg,https://pbs.twimg.com/profile_images/1027910995883085830/KZKndR9i_normal.jpg,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8OfPlEgGZ2', 'expanded_url': 'http://www.crystalrogersphd.com/', 'display_url': 'crystalrogersphd.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/956572983706845184/1567459734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Fri Jan 24 17:52:47 +0000 2020,1220766411502440449,1220766411502440449,"RT @SatoMoughalian: Heading to sunny CA to speak about Feast of Ashes. Hope to meet some of you:
Tues. Jan 28 7:30pm @Fresno_State (Alice P…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'SatoMoughalian', 'name': 'Sato Moughalian', 'id': 29263917, 'id_str': '29263917', 'indices': [3, 18]}, {'screen_name': 'Fresno_State', 'name': 'Fresno State', 'id': 67497155, 'id_str': '67497155', 'indices': [117, 130]}]",[],en,recent,165848423,165848423,Stanford Press,stanfordpress,"Redwood City, California","Stanford University Press publishes books in the Humanities, Social Sciences, Law, Business, Security Studies, and other areas.",http://t.co/vLvKp9OKPj,[],False,15154,1135,439,Mon Jul 12 18:05:55 +0000 2010,4242,,,True,False,7636,,False,False,False,F0EAE7,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/960977600519716864/bGhORMNR_normal.jpg,https://pbs.twimg.com/profile_images/960977600519716864/bGhORMNR_normal.jpg,901515,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,"[{'url': 'http://t.co/vLvKp9OKPj', 'expanded_url': 'http://www.sup.org', 'display_url': 'sup.org', 'indices': [0, 22]}]",https://pbs.twimg.com/profile_banners/165848423/1567724571,,,,,,,,,,,Fri Jan 24 15:12:01 +0000 2020,1.2207259505744486e+18,1220725950574448648,"Heading to sunny CA to speak about Feast of Ashes. Hope to meet some of you:
Tues. Jan 28 7:30pm @Fresno_State (Alice Peters Auditorium)
Wed. Jan 29 12:30pm @ArmenianStudies USC (VKC 351)
Wed. Jan 29 7pm @UCBerkeley
Thurs. Jan 30 7pm  @ucdavis (International House Davis)",False,"[0, 271]",[],[],"[{'screen_name': 'Fresno_State', 'name': 'Fresno State', 'id': 67497155, 'id_str': '67497155', 'indices': [97, 110]}, {'screen_name': 'ArmenianStudies', 'name': 'USC Armenian Studies', 'id': 2977869463, 'id_str': '2977869463', 'indices': [157, 173]}, {'screen_name': 'UCBerkeley', 'name': 'UC Berkeley', 'id': 176932593, 'id_str': '176932593', 'indices': [204, 215]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [235, 243]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,29263917.0,29263917,Sato Moughalian,SatoMoughalian,"New York, NY","NY flutist, artistic director, immigrant, naturalized American, biographer of David Ohannessian @stanfordpress chronicler of Jerusalem Armenian ceramics",https://t.co/QPbVP16Ym7,[],False,1039.0,1656.0,30.0,Mon Apr 06 18:45:24 +0000 2009,23087.0,,,True,False,3721.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1058896517761765377/U1lOuMej_normal.jpg,https://pbs.twimg.com/profile_images/1058896517761765377/U1lOuMej_normal.jpg,https://pbs.twimg.com/profile_banners/29263917/1537114450,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,5.0,14.0,False,False,en,"[{'url': 'https://t.co/QPbVP16Ym7', 'expanded_url': 'http://a.co/d/5sJrGkp', 'display_url': 'a.co/d/5sJrGkp', 'indices': [0, 23]}]",,,,,,,,,,
